feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:neg_FRN1.mzML:area,datafile:neg_FRN2.mzML:area,datafile:neg_FRN3.mzML:area,datafile:neg_FRN4.mzML:area,datafile:neg_FRN5.mzML:area,datafile:neg_HFO1.mzML:area,datafile:neg_HFO2.mzML:area,datafile:neg_HFO3.mzML:area,datafile:neg_HFO4.mzML:area,datafile:neg_HFO5.mzML:area
N15009,11.391,726.54336,726.54431,1.307559617,C41H78NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_18:2,"PE O-18:1(6)_18:2(6,9)",0.6625,0.88814,0.380392081,0.459377665,Some,Some,9478.769231,9176.369838,0,6345.088991,13846.9697,10624.28358,11118.70745,7913.244256,9747.630574,7993.083164
N15009,11.391,726.54336,726.54431,1.307559617,C41H78NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_18:2,"PE O-18:1(9)_18:2(6,9)",0.449,0.89648,0.380797584,0.439186068,Some,Some,5121.230769,5001.683102,0,4116.348055,3253.030303,5472.499613,5931.009685,4129.300609,5320.510069,4420.268763
N15009,11.391,726.54336,726.54431,1.307559617,C41H78NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_18:2,"PE O-18:1(11)_18:2(6,9)",0.645666667,0.92751,0.253762854,0.36032795,All,Some,0,1121.94706,0,1038.562953,0,1803.216812,1950.282865,1357.455135,1731.859357,1386.648073
N15049,11.422,770.56105,770.57053,12.30257274,C43H82NO8P,CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:0_20:2,"PE 18:0_20:2(11,14)",0.922666667,0.934746667,0,0.185741333,All,None,0,0,0,0,0,0,175.8922755,4680,0,0
N15049,11.422,770.56105,770.57053,12.30257274,C43H82NO8P,CCCCCCCCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:0_20:2,"PE 18:0_20:2(8,11)",0.7975,0.94746,0,0.174496,All,None,0,0,0,10800,0,0,4814.107725,0,0,0
N15264,11.585,857.56637,857.57019,4.45444588,C50H83O9P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_22:4,"PG O-22:5(7,10,13,16,19)_22:4(7,10,13,16)",0.724222222,0.803216667,0.126206833,0.253709355,Some,Some,2531.165962,0,0,2802.568471,0,0,0,0,0,0
N15264,11.585,857.56637,857.57019,4.45444588,C50H83O9P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_22:4,"PG O-22:5(4,7,10,13,16)_22:4(7,10,13,16)",0.653466667,0.564445333,0.05744037,0.167743496,All,Some,22168.83404,0,0,19997.43153,0,0,0,0,0,0
N15277,11.611,728.55946,728.55996,0.686285313,C41H80NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_18:2,"PE O-18:0_18:2(6,9)",0.6875,0.9159975,0.051174402,0.201289272,All,Some,24338.59611,26284.10362,17642.98353,16058.73997,22545.6,29648.19056,33444.77794,26890.75674,29762.5717,29172.59073
N15277,11.611,728.55946,728.55996,0.686285313,C41H80NO7P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_18:2,"PE O-18:0_18:2(9,12)",0.718666667,0.9759,0,0.169456667,All,None,2461.403892,2315.896378,1057.016466,1641.260029,1854.4,2551.809437,2355.222057,2409.243259,2337.428298,1927.409268
N15357,11.676,776.56037,776.55996,0.527969534,C45H80NO7P,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:5,"PE O-18:1(6)_22:5(7,10,13,16,19)",0.5418,0.777746,0.193803541,0.286997433,Some,Some,6026.253776,7724.444752,0,6800,0,8777.575112,8188.699005,7848.328213,9286.077783,7398.687198
N15357,11.676,776.56037,776.55996,0.527969534,C45H80NO7P,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:5,"PE O-18:1(11)_22:5(7,10,13,16,19)",0.428545455,0.862696364,0.193939347,0.284275659,All,Some,6067.169175,8113.014599,0,6800,0,10219.79549,9838.648432,9103.343575,9701.09114,8502.625605
N15357,11.676,776.56037,776.55996,0.527969534,C45H80NO7P,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:5,"PE O-18:1(9)_22:5(7,10,13,16,19)",0.514666667,0.779877778,0.172795357,0.26769073,Some,Some,5806.57705,7562.540649,0,6800,0,9102.629397,8072.652562,7848.328213,8212.831077,7398.687198
N15380,11.7,829.53286,829.53889,7.269098619,C48H79O9P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_20:4,"PG O-22:5(4,7,10,13,16)_20:4(8,11,14,17)",0.507294118,0.664581765,0.346414918,0.394319523,Some,Some,165653.6285,168109.1958,161150.866,164263.4926,160270.7448,159522.284,161203.7297,165524.6328,162319.537,156760.2861
N15380,11.7,829.53286,829.53889,7.269098619,C48H79O9P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_20:4,"PG O-22:5(7,10,13,16,19)_20:4(5,8,11,14)",0.682666667,0.674227778,0.276146123,0.356606343,Some,Some,37901.65222,38851.14681,35755.17298,34586.11736,35034.6211,33475.33253,34810.57207,35618.56165,33492.72483,34076.13629
N15380,11.7,829.53286,829.53889,7.269098619,C48H79O9P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_20:4,"PG O-22:5(7,10,13,16,19)_20:4(8,11,14,17)",0.42075,0.67033625,0.255424624,0.313448324,All,Some,37444.71927,38039.65738,36093.96106,35150.39008,34694.6341,35002.38345,35985.69826,36856.80554,34187.73818,35163.57763
N15440,11.754,752.55893,752.55996,1.368661708,C43H80NO7P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:3,"PE O-18:1(6)_20:3(8,11,14)",0.792,0.765096667,0.163522646,0.286527783,Some,Some,0,4623.475276,3613.32306,0,6890.194008,4604.200689,4472.388332,0,3741.452441,5052.39864
N15440,11.754,752.55893,752.55996,1.368661708,C43H80NO7P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:3,"PE O-18:1(11)_20:3(8,11,14)",0.676,0.91269625,0.122472375,0.256847525,All,Some,0,6908.918267,3329.434015,0,6725.880956,5090.569689,5264.381369,0,4877.315952,5008.990046
N15440,11.754,752.55893,752.55996,1.368661708,C43H80NO7P,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:3,"PE O-18:1(9)_20:3(5,8,11)",0.392,0.6695325,0.185190111,0.254305338,Some,Some,0,8467.606457,7957.242925,0,11283.92504,5005.229622,3263.230298,0,5081.231607,4838.611313
N15483,11.798,857.56604,857.57019,4.839254032,C50H83O9P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_22:4,"PG O-22:5(7,10,13,16,19)_22:4(7,10,13,16)",0.66675,0.7801325,0.117421055,0.238625094,Some,Some,79057.47416,77871.05751,57555.55556,78261.16778,73103.86608,157656.1992,159513.8525,151007.1511,130913.3194,131204.5327
N15483,11.798,857.56604,857.57019,4.839254032,C50H83O9P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_22:4,"PG O-22:5(4,7,10,13,16)_22:4(7,10,13,16)",0.474705882,0.558524706,0.074753234,0.163125646,All,Some,544942.5258,574128.9425,497444.4444,522738.8322,587896.1339,484343.8008,567486.1475,589992.8489,556086.6806,546795.4673
N15532,11.814,834.63175,834.63821,7.739880493,C49H90NO7P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-24:4_20:1,"PE O-24:4(9,12,15,18)_20:1(11)",0.8908,0.54853,0.198139184,0.302444347,Some,Some,15905.89777,0,0,9982.208482,0,0,0,0,0,0
N15532,11.814,834.63175,834.63821,7.739880493,C49H90NO7P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-24:4_20:1,"PE O-24:4(9,12,15,18)_20:1(13)",0.767666667,0.77128,0.165115986,0.285987456,All,Some,6694.102228,0,0,8517.791518,0,0,0,0,0,0
N15539,11.817,770.57004,770.57053,0.635892473,C43H82NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:1,PE 18:1(9)_20:1(11),0.9,0.90189,0,0.180189,All,None,60912.41336,0,35581.56607,64981.13208,60484.10758,28831.56297,26237.17166,44679.60089,29034.72434,53831.4464
N15539,11.817,770.57004,770.57053,0.635892473,C43H82NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:1,PE 18:1(6)_20:1(11),0.841333333,0.925913333,0,0.176724667,All,None,105802.1424,0,54594.61664,105113.2075,96031.78484,132336.8741,140999.5418,124218.8193,140930.5513,128503.9279
N15539,11.817,770.57004,770.57053,0.635892473,C43H82NO8P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:1,PE 18:1(6)_20:1(13),0.633,0.9101775,0.015285213,0.166545921,All,Some,41285.44423,0,20823.81729,39905.66038,60484.10758,28831.56297,21763.2865,22101.57982,29034.72434,22664.62569
N15672,11.909,752.55911,752.55996,1.129478108,C43H80NO7P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:3,"PE O-18:1(6)_20:3(8,11,14)",0.598666667,0.773241667,0.210383031,0.305497258,Some,Some,0,2097.424109,0,0,0,0,0,0,2386.649424,0
N15672,11.909,752.55911,752.55996,1.129478108,C43H80NO7P,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:3,"PE O-18:1(9)_20:3(5,8,11)",0.668,0.654345,0.190561177,0.284683441,Some,Some,0,2319.667253,0,0,0,0,0,0,2585.288949,0
N15672,11.909,752.55911,752.55996,1.129478108,C43H80NO7P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:3,"PE O-18:1(11)_20:3(8,11,14)",0.746285714,0.923261429,0.144651109,0.282675602,All,Some,0,912.9086378,0,0,0,0,0,0,818.0616265,0
N15679,11.925,778.57511,778.57561,0.642198386,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(9)_22:4(7,10,13,16)",0.777142857,0.87912,0.128528652,0.268449207,Some,Some,423.035258,489.6632428,178.7455656,502.076431,568.6246766,310.6510364,246.9738034,222.2163702,295.1598536,254.4921299
N15679,11.925,778.57511,778.57561,0.642198386,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(11)_22:4(7,10,13,16)",0.706,0.790672222,0.141593336,0.262941891,All,Some,8232.95734,10541.04798,3730.513111,9604.661309,10263.16512,10083.30219,8232.784611,7415.092352,10226.15774,7827.108787
N15679,11.925,778.57511,778.57561,0.642198386,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(6)_22:4(7,10,13,16)",0.697428571,0.772882857,0.128135847,0.249539821,Some,Some,194.0074024,169.2887791,70.74132319,193.2622601,268.2102074,206.0467757,150.2415859,142.6912777,178.6824014,148.3990835
N15837,12,778.57512,778.57561,0.629354418,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(9)_22:4(7,10,13,16)",0.813,0.8930875,0.091877309,0.244110597,Some,Some,0,115.9927329,0,0,0,0,0,0,0,0
N15837,12,778.57512,778.57561,0.629354418,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(11)_22:4(7,10,13,16)",0.7918,0.810693,0.103936837,0.24339877,All,Some,0,2400.841022,0,0,0,0,0,0,0,0
N15837,12,778.57512,778.57561,0.629354418,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(6)_22:4(7,10,13,16)",0.79175,0.80013,0.091561792,0.232437434,Some,Some,0,43.16624534,0,0,0,0,0,0,0,0
N15992,12.143,802.575,802.57561,0.760053,C47H82NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-20:1_22:6,"PE O-20:1(13)_22:6(4,7,10,13,16,19)",0.670428571,0.535881429,0.184728933,0.268414147,All,Some,11371.89932,14479.67945,12040.77982,0,16365.35008,18312.19698,17374.86791,0,19153.49575,19547.90667
N15992,12.143,802.575,802.57561,0.760053,C47H82NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-20:1_22:6,"PE O-20:1(11)_22:6(4,7,10,13,16,19)",0.653833333,0.474948333,0.186001187,0.261679117,Some,Some,8928.100679,11020.32055,9559.220175,0,14934.64992,13287.80302,14625.13209,0,14646.50425,12452.09333
N16015,12.154,780.58168,780.59126,12.27274822,C45H84NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_22:4,"PE O-18:0_22:4(7,10,13,16)",0.65875,0.78405,0.52034315,0.56055452,All,Some,0,0,0,0,0,0,0,6120,0,0
N16083,12.186,778.57497,778.57561,0.822013934,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(9)_22:4(7,10,13,16)",0.83,0.8644725,0.103471195,0.252224206,Some,Some,18293.40348,21217.79892,17819.09977,18235.40446,24975.62188,20152.82623,20041.5608,19607.69929,22119.57999,21221.00478
N16083,12.186,778.57497,778.57561,0.822013934,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(11)_22:4(7,10,13,16)",0.7706,0.792595,0.117574457,0.250379065,All,Some,78170.35441,101363.2872,77767.68311,83027.99843,99025.37224,125625.2044,123975.9156,116649.7504,124114.894,117204.3507
N16083,12.186,778.57497,778.57561,0.822013934,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_22:4,"PE O-18:1(6)_22:4(7,10,13,16)",0.85,0.78187875,0.10327755,0.245809915,Some,Some,17536.24211,21418.91393,17413.21712,17736.59711,23999.00589,19221.96937,18982.5236,18742.55029,21765.52602,20574.64448
N16109,12.22,752.55947,752.55996,0.65111091,C43H80NO7P,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:3,"PE O-18:1(11)_20:3(5,8,11)",0.7795,0.65184625,0.350829416,0.423798158,All,Some,436.6257819,476.9811933,0,174.4834325,0,0,0,0,0,0
N16109,12.22,752.55947,752.55996,0.65111091,C43H80NO7P,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:3,"PE O-18:1(9)_20:3(5,8,11)",0.8215,0.62159,0.349271643,0.423726314,Some,Some,207.9250174,476.9811933,0,64.82544195,0,0,0,0,0,0
N16109,12.22,752.55947,752.55996,0.65111091,C43H80NO7P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_20:3,"PE O-18:1(9)_20:3(8,11,14)",0.72,0.791428333,0.309524995,0.39876283,Some,Some,3815.449201,2786.037613,0,3170.691126,0,0,0,0,0,0
N16119,12.226,860.64953,860.65386,5.031058595,C51H92NO7P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COCCCCCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-26:5_20:1,"PE O-26:5(8,11,14,17,20)_20:1(11)",0.675142857,0.652181429,0.562805191,0.582976581,Some,Some,14343.55002,10959.78899,5019.156596,4447.619048,16686.71147,39171.84246,0,21914.32469,28570.35763,22696.85315
N16119,12.226,860.64953,860.65386,5.031058595,C51H92NO7P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COCCCCCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-26:5_20:1,"PE O-26:5(8,11,14,17,20)_20:1(13)",0.6515,0.48219875,0.537729364,0.543553366,Some,Some,83994.66712,83867.14755,64623.93932,81466.66667,57389.45879,108042.7639,120362.069,117328.2401,144373.3739,107603.4965
N16119,12.226,860.64953,860.65386,5.031058595,C51H92NO7P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN,[M-H]-,PE O-26:5_20:1,"PE O-26:5(11,14,17,20,23)_20:1(13)",0.496571429,0.430198571,0.54076575,0.5252896,Some,Some,100661.7829,105173.0635,73356.90409,91085.71429,85923.82974,126785.3936,178637.931,136757.4352,162056.2685,147699.6503
N16314,12.383,834.63471,834.63821,4.193433703,C49H90NO7P,CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-26:5_18:0,"PE O-26:5(8,11,14,17,20)_18:0",0.6385,0.7733475,0.545357223,0.577470528,All,Some,0,894.3392699,1391.087623,0,0,0,0,0,0,0
N16314,12.383,834.63471,834.63821,4.193433703,C49H90NO7P,CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN,[M-H]-,PE O-26:5_18:0,"PE O-26:5(11,14,17,20,23)_18:0",0.625555556,0.636201111,0.546607967,0.56346204,All,Some,0,7235.66073,11508.91238,0,0,0,0,0,0,0
N16333,12.41,804.59072,804.59126,0.67114823,C47H84NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-20:0_22:6,"PE O-20:0_22:6(4,7,10,13,16,19)",0.5192,0.564462,0.266268305,0.321380844,Some,Some,32600,35400,23400,29100,38500,34300,37900,32600,37700,30300
N16360,12.435,780.59149,780.59126,0.294648444,C45H84NO7P,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_22:4,"PE O-18:0_22:4(7,10,13,16)",0.722571429,0.762327143,0.182398343,0.294408532,All,Some,54900,66400,52400,53700,67100,68600,64600,59100,73000,70000
N16362,12.435,782.59758,782.60691,11.92169387,C45H86NO7P,CCCCCCCCC=CCC=CCC=CCCCCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_22:3,"PE O-18:0_22:3(7,10,13)",0.764333333,0.86904,0.649890366,0.683249626,All,Some,5100,0,5900,0,8110,7130,7430,7130,8130,7220
N16445,12.526,834.63664,834.63821,1.881054547,C49H90NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-24:1_20:4,"PE O-24:1(15)_20:4(8,11,14,17)",0.656,0.49177,0.488334266,0.505444413,Some,Some,0,7599.296325,0,6136.981132,9390.418873,4892.172457,2469.281125,0,0,0
N16445,12.526,834.63664,834.63821,1.881054547,C49H90NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-24:1_20:4,"PE O-24:1(15)_20:4(5,8,11,14)",0.815,0.770966667,0.397619447,0.476692224,Some,Some,0,2900.703675,0,3583.018868,2309.581127,10207.82754,10430.71888,0,0,0
N16525,12.557,728.55932,728.55996,0.8784452,C41H80NO7P,CCCCCCCCCCCC=CCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_18:1,PE O-18:1(6)_18:1(6),0.875,0.87991,0.138182482,0.286036985,All,All,7856.943949,10008.98876,6858.190875,7410.257941,11800,9736.75335,8934.522041,8208.162664,9811.75876,9881.30217
N16525,12.557,728.55932,728.55996,0.8784452,C41H80NO7P,CCCCCCCCCCCC=CCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_18:1,PE O-18:1(11)_18:1(6),0.9085,0.925765,0.069091241,0.238699493,All,Some,7856.943949,10008.98876,6858.190875,7410.257941,11800,9736.75335,8934.522041,8208.162664,9811.75876,9881.30217
N16525,12.557,728.55932,728.55996,0.8784452,C41H80NO7P,CCCCCCC=CCCCCCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:1_18:1,PE O-18:1(6)_18:1(11),0.9085,0.925765,0.069091241,0.238699493,All,Some,5386.112103,6182.022472,3483.61825,5679.484118,0,4526.493299,2930.955919,5983.674672,6576.48248,3437.395659
N16556,12.585,836.65016,836.65386,4.422378449,C49H92NO7P,CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-26:4_18:0,"PE O-26:4(11,14,17,20)_18:0",0.45,0.546437143,0.706765467,0.665056088,All,Some,0,0,4640,0,0,0,0,9810,5840,0
N16583,12.604,778.57523,778.57561,0.488070773,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-20:1_20:4,"PE O-20:1(11)_20:4(5,8,11,14)",0.67475,0.81196875,0.267845969,0.36294865,Some,Some,16113.92801,20126.19642,14756.37336,16728.64307,19579.62056,21050.82695,20447.89748,22251.62607,23362.50856,22343.80027
N16583,12.604,778.57523,778.57561,0.488070773,C45H82NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-20:1_20:4,"PE O-20:1(11)_20:4(8,11,14,17)",0.657,0.625283333,0.233727035,0.315209962,Some,Some,5344.600939,3583.558424,4080.11824,5373.406845,5396.774194,5570.63332,9181.287163,7280.112283,7336.304497,6344.697383
N16583,12.604,778.57523,778.57561,0.488070773,C45H82NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-20:1_20:4,"PE O-20:1(13)_20:4(5,8,11,14)",0.601,0.656241,0.214916769,0.297657515,All,Some,18541.47105,23390.24516,15863.5084,18497.95009,22823.60525,23778.53973,24270.81536,23368.26165,28701.18694,26611.50235
N16593,12.608,804.59122,804.59126,0.049714684,C47H84NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-20:0_22:6,"PE O-20:0_22:6(4,7,10,13,16,19)",0.629333333,0.633788889,0.232568046,0.312366659,Some,Some,5960,7930,0,4440,5680,6130,0,6450,0,0
N16830,12.817,730.57471,730.57561,1.231905347,C41H82NO7P,CCCCCCCCCCCC=CCCCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_18:1,PE O-18:0_18:1(6),0.635,0.89799,0.273228772,0.371882018,All,All,9616.443523,7145.505097,2952.797666,0,6588.544153,0,6647.528599,3521.807949,0,0
N16830,12.817,730.57471,730.57561,1.231905347,C41H82NO7P,CCCCCCC=CCCCCCCCCCC(=O)OC(COCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-18:0_18:1,PE O-18:0_18:1(11),0.661,0.509965,0.129114685,0.220388248,All,Some,736.1870639,1797.497683,2159.374171,2726.735113,4673.556086,11600,2149.622275,1967.991558,5596.673722,0
