id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:cosine_score,spectral_db_matches:n_matching_signals,spectral_db_matches:ccs,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_2.mzML:rt,datafile:NEG_NIST_2.mzML:mz_range:min,datafile:NEG_NIST_2.mzML:mz_range:max,datafile:NEG_NIST_2.mzML:fragment_scans,datafile:NEG_NIST_2.mzML:fwhm,datafile:NEG_NIST_2.mzML:rt_range:min,datafile:NEG_NIST_2.mzML:rt_range:max,datafile:NEG_NIST_2.mzML:feature_state,datafile:NEG_NIST_2.mzML:mz,datafile:NEG_NIST_2.mzML:intensity_range:min,datafile:NEG_NIST_2.mzML:intensity_range:max,datafile:NEG_NIST_2.mzML:asymmetry_factor,datafile:NEG_NIST_2.mzML:tailing_factor,datafile:NEG_NIST_2.mzML:height,datafile:NEG_NIST_2.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_0.mzML:rt,datafile:NEG_NIST_0.mzML:mz_range:min,datafile:NEG_NIST_0.mzML:mz_range:max,datafile:NEG_NIST_0.mzML:fragment_scans,datafile:NEG_NIST_0.mzML:fwhm,datafile:NEG_NIST_0.mzML:rt_range:min,datafile:NEG_NIST_0.mzML:rt_range:max,datafile:NEG_NIST_0.mzML:feature_state,datafile:NEG_NIST_0.mzML:mz,datafile:NEG_NIST_0.mzML:intensity_range:min,datafile:NEG_NIST_0.mzML:intensity_range:max,datafile:NEG_NIST_0.mzML:asymmetry_factor,datafile:NEG_NIST_0.mzML:tailing_factor,datafile:NEG_NIST_0.mzML:height,datafile:NEG_NIST_0.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_1.mzML:area,datafile:NEG_NIST_1.mzML:rt,datafile:NEG_NIST_1.mzML:mz_range:min,datafile:NEG_NIST_1.mzML:mz_range:max,datafile:NEG_NIST_1.mzML:fragment_scans,datafile:NEG_NIST_1.mzML:fwhm,datafile:NEG_NIST_1.mzML:rt_range:min,datafile:NEG_NIST_1.mzML:rt_range:max,datafile:NEG_NIST_1.mzML:feature_state,datafile:NEG_NIST_1.mzML:mz,datafile:NEG_NIST_1.mzML:intensity_range:min,datafile:NEG_NIST_1.mzML:intensity_range:max,datafile:NEG_NIST_1.mzML:asymmetry_factor,datafile:NEG_NIST_1.mzML:tailing_factor,datafile:NEG_NIST_1.mzML:height,datafile:NEG_NIST_1.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_3.mzML:area,datafile:NEG_NIST_3.mzML:rt,datafile:NEG_NIST_3.mzML:mz_range:min,datafile:NEG_NIST_3.mzML:mz_range:max,datafile:NEG_NIST_3.mzML:fragment_scans,datafile:NEG_NIST_3.mzML:fwhm,datafile:NEG_NIST_3.mzML:rt_range:min,datafile:NEG_NIST_3.mzML:rt_range:max,datafile:NEG_NIST_3.mzML:feature_state,datafile:NEG_NIST_3.mzML:mz,datafile:NEG_NIST_3.mzML:intensity_range:min,datafile:NEG_NIST_3.mzML:intensity_range:max,datafile:NEG_NIST_3.mzML:asymmetry_factor,datafile:NEG_NIST_3.mzML:tailing_factor,datafile:NEG_NIST_3.mzML:height,datafile:NEG_NIST_3.mzML:rt_ms2_apex_distance
21703,22.301,22.177,22.576,622.30817,622.30756,622.30975,3.91E+05,4.24E+04,3.49E+04,3.91E+05,0,1,4,1,0.97,0.1,0.00006,0.005,,,,,,,,,,2.86E+04,22.308,622.30713,622.30896,,0.089,22.196,22.37,DETECTED,622.30829,3.94E+04,3.05E+05,0.907,0.781,3.05E+05,,4.24E+04,22.296,622.30701,622.30865,,0.083,22.232,22.576,DETECTED,622.30809,3.49E+04,3.38E+05,4.646,2.682,3.38E+05,,2.71E+04,22.295,622.30756,622.30975,,0.106,22.231,22.387,DETECTED,622.30813,6.15E+04,2.66E+05,1.445,1.222,2.66E+05,,3.09E+04,22.304,622.30725,622.30872,,0.089,22.177,22.379,DETECTED,622.30817,4.13E+04,3.91E+05,0.367,0.791,3.91E+05,
21704,22.304,22.273,22.335,657.31731,657.31653,657.31787,8.05E+04,3.51E+03,3.02E+04,8.05E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.51E+03,22.304,657.31653,657.31787,,0.056,22.273,22.335,DETECTED,657.31731,3.02E+04,8.05E+04,0.984,0.992,8.05E+04,
21705,22.304,22.273,22.364,706.40446,706.40295,706.40631,1.11E+05,7.36E+03,3.92E+04,1.11E+05,0,0.25,1,4,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.36E+03,22.304,706.40295,706.40631,,0.079,22.273,22.364,DETECTED,706.40446,3.92E+04,1.11E+05,1.901,1.45,1.11E+05,
21706,22.304,22.273,22.32,737.59255,737.59155,737.59351,9.01E+04,2.50E+03,2.71E+04,9.01E+04,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.50E+03,22.304,737.59155,737.59351,,0.027,22.273,22.32,DETECTED,737.59255,2.71E+04,9.01E+04,0.482,0.741,9.01E+04,
21707,22.304,22.241,22.335,800.59499,800.59192,800.59717,1.68E+05,1.06E+04,7.12E+04,1.68E+05,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.06E+04,22.304,800.59192,800.59717,,0.128,22.241,22.335,DETECTED,800.59499,7.12E+04,1.68E+05,0.492,0.746,1.68E+05,
21708,22.305,22.212,22.471,767.46248,767.46051,767.46423,2.54E+05,2.35E+04,3.63E+04,2.54E+05,0,1,4,0,0.94,0.21,0.00016,0.012,,,,,,,,,,1.90E+04,22.323,767.45947,767.46448,,0.185,22.212,22.385,DETECTED,767.46265,5.29E+04,1.97E+05,0.566,0.783,1.97E+05,,2.02E+04,22.296,767.45953,767.4635,,0.056,22.216,22.389,DETECTED,767.46215,4.16E+04,2.54E+05,1.337,1.077,2.54E+05,,1.79E+04,22.311,767.46051,767.46423,,0.124,22.231,22.387,DETECTED,767.4625,7.31E+04,1.56E+05,0.958,0.979,1.56E+05,,2.35E+04,22.288,767.45996,767.46381,,0.14,22.225,22.471,DETECTED,767.46261,3.63E+04,1.58E+05,2.877,1.939,1.58E+05,
21709,22.308,22.26,22.323,282.25193,282.25168,282.2522,7.90E+04,3.94E+03,4.32E+04,7.90E+04,0,0.25,1,4,1,0,0,0,,,,,,,,,,3.94E+03,22.308,282.25168,282.2522,,0.07,22.26,22.323,DETECTED,282.25193,4.32E+04,7.90E+04,0.313,0.657,7.90E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
21710,22.308,22.228,22.323,855.56893,855.56757,855.56952,9.65E+04,5.90E+03,4.61E+04,9.65E+04,0,0.25,1,4,1,0,0,0,,,,,,,,,,5.90E+03,22.308,855.56757,855.56952,,0.222,22.228,22.323,DETECTED,855.56893,4.61E+04,9.65E+04,0.188,0.594,9.65E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
21711,22.308,22.257,22.373,698.3606,698.36011,698.36249,3.69E+05,2.59E+04,1.19E+05,3.69E+05,0,0.75,3,0,0.95,0.27,0.00019,0.003,,,,,,,,,,1.92E+04,22.308,698.36011,698.36249,,0.193,22.26,22.339,DETECTED,698.36088,1.30E+05,3.02E+05,0.647,0.823,3.02E+05,,2.59E+04,22.312,698.3598,698.36084,,0.139,22.264,22.373,DETECTED,698.36042,1.22E+05,3.09E+05,1.265,1.133,3.09E+05,,,,,,,,,,UNKNOWN,,,,,,,,2.39E+04,22.304,698.35938,698.36121,,0.075,22.257,22.364,DETECTED,698.3605,1.19E+05,3.69E+05,1.267,1.133,3.69E+05,
21712,22.309,22.244,22.355,623.31169,623.30951,623.31335,1.10E+05,6.58E+03,2.17E+04,1.10E+05,0,0.5,2,0,0.96,0.03,0.00002,0.014,,,,,,,,,,6.58E+03,22.323,623.30951,623.31335,,0.079,22.244,22.355,DETECTED,623.31167,3.52E+04,8.52E+04,0.404,0.702,8.52E+04,,,,,,,,,,UNKNOWN,,,,,,,,6.34E+03,22.295,623.30951,623.31244,,1.769,22.247,22.341,DETECTED,623.3117,2.17E+04,1.10E+05,0.967,0.983,1.10E+05,,,,,,,,,,UNKNOWN,,,,,,,
21713,22.309,22.247,22.401,656.31385,656.31299,656.31458,2.13E+05,1.75E+04,5.20E+04,2.13E+05,0,1,4,0,0.93,0.19,0.00012,0.019,,,,,,,,,,1.67E+04,22.292,656.31207,656.31506,,0.155,22.26,22.401,DETECTED,656.31378,5.20E+04,1.88E+05,3.374,2.187,1.88E+05,,1.62E+04,22.328,656.31201,656.31543,,0.064,22.248,22.373,DETECTED,656.31398,5.42E+04,2.13E+05,0.562,0.781,2.13E+05,,1.75E+04,22.327,656.31299,656.31458,,0.077,22.247,22.387,DETECTED,656.31369,5.26E+04,2.08E+05,0.759,0.879,2.08E+05,,1.15E+04,22.288,656.31213,656.315,,0.139,22.257,22.335,DETECTED,656.31397,5.78E+04,1.88E+05,1.478,1.239,1.88E+05,
21714,22.313,22.244,22.364,895.63689,895.63513,895.63916,2.43E+05,1.94E+04,5.69E+04,2.43E+05,0,0.75,3,0,0.8,0.97,0.00087,0.02,,,,,,,,,,1.62E+04,22.292,895.63513,895.63916,,0.061,22.244,22.355,DETECTED,895.63732,8.53E+04,2.22E+05,1.293,1.146,2.22E+05,,1.94E+04,22.343,895.63336,895.63672,,0.081,22.248,22.358,DETECTED,895.63558,8.35E+04,2.43E+05,0.16,0.58,2.43E+05,,,,,,,,,,UNKNOWN,,,,,,,,1.39E+04,22.304,895.63324,895.64056,,0.074,22.257,22.364,DETECTED,895.63777,5.69E+04,1.81E+05,1.267,1.133,1.81E+05,
21715,22.313,22.209,22.492,814.56937,814.56482,814.57147,3.87E+05,5.70E+04,9.32E+04,3.87E+05,3,0.5,2,0,0.97,0.06,0.00005,0.009,,,,,,,,,,5.04E+04,22.323,814.56482,814.57147,2,0.163,22.244,22.492,DETECTED,814.56932,9.32E+04,3.05E+05,2.156,1.578,3.05E+05,-0.183,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.70E+04,22.304,814.56769,814.57068,1,0.099,22.209,22.471,DETECTED,814.56942,9.85E+04,3.87E+05,1.754,1.377,3.87E+05,-0.021
21716,22.318,22.231,22.418,894.63322,894.62915,894.63812,4.56E+05,4.57E+04,8.83E+04,4.56E+05,4,0.75,3,1,0.94,0.25,0.00023,0.007,,,,,,,,,,3.94E+04,22.308,894.62915,894.63812,2,0.091,22.244,22.401,DETECTED,894.63317,1.28E+05,4.16E+05,1.463,1.232,4.16E+05,-0.186,,,,,,,,,UNKNOWN,,,,,,,,4.57E+04,22.327,894.63037,894.63507,1,0.114,22.231,22.418,DETECTED,894.63293,8.83E+04,4.56E+05,0.952,0.976,4.56E+05,-0.105,3.45E+04,22.32,894.63098,894.63879,1,0.078,22.241,22.364,DETECTED,894.63356,1.38E+05,4.45E+05,0.571,0.786,4.45E+05,-0.1
21717,22.318,22.2,22.394,679.37435,679.37378,679.37427,1.98E+05,1.69E+04,2.83E+04,1.98E+05,0,0.75,3,0,0.9,0.41,0.00028,0.015,,,,,,,,,,8.68E+03,22.323,679.37378,679.37427,,0.146,22.292,22.37,DETECTED,679.37393,3.74E+04,1.53E+05,1.563,1.282,1.53E+05,,8.33E+03,22.296,679.37372,679.37793,,0.065,22.2,22.312,DETECTED,679.37474,3.45E+04,1.28E+05,0.166,0.583,1.28E+05,,,,,,,,,,UNKNOWN,,,,,,,,1.69E+04,22.335,679.37329,679.37646,,0.069,22.225,22.394,DETECTED,679.37436,2.83E+04,1.98E+05,0.532,0.766,1.98E+05,
21718,22.32,22.304,22.379,253.21728,253.21706,253.21747,1.06E+05,5.17E+03,4.58E+04,1.06E+05,0,0.25,1,3,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.17E+03,22.32,253.21706,253.21747,,0.03,22.304,22.379,DETECTED,253.21728,4.58E+04,1.06E+05,3.867,2.434,1.06E+05,
21719,22.32,22.304,22.394,739.53513,739.53296,739.53687,1.07E+05,6.31E+03,3.75E+04,1.07E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,6.31E+03,22.32,739.53296,739.53687,,0.034,22.304,22.394,DETECTED,739.53513,3.75E+04,1.07E+05,4.898,2.949,1.07E+05,
21720,22.32,22.225,22.379,864.56834,864.56366,864.57104,2.80E+05,2.45E+04,1.01E+05,2.80E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.45E+04,22.32,864.56366,864.57104,,0.096,22.225,22.379,DETECTED,864.56834,1.01E+05,2.80E+05,0.624,0.812,2.80E+05,
21721,22.32,22.232,22.402,664.35526,664.35413,664.35626,2.37E+05,1.92E+04,4.83E+04,2.37E+05,0,1,4,1,0.94,0.16,0.00011,0.016,,,,,,,,,,1.70E+04,22.323,664.35474,664.35645,,0.084,22.26,22.37,DETECTED,664.35535,8.11E+04,2.37E+05,0.76,0.88,2.37E+05,,1.84E+04,22.328,664.3548,664.3559,,0.064,22.232,22.373,DETECTED,664.35515,4.83E+04,2.12E+05,0.468,0.734,2.12E+05,,1.92E+04,22.341,664.35413,664.35626,,0.115,22.263,22.402,DETECTED,664.35516,8.59E+04,2.03E+05,0.775,0.888,2.03E+05,,1.54E+04,22.288,664.35492,664.35596,,0.128,22.257,22.364,DETECTED,664.35539,7.46E+04,1.89E+05,2.392,1.696,1.89E+05,
21722,22.321,22.244,22.394,786.50153,786.50092,786.50232,5.16E+05,4.70E+04,1.63E+05,5.16E+05,5,0.5,2,0,0.99,0.02,0.00002,0.002,,,,,,,,,,4.19E+04,22.323,786.50092,786.50232,2,0.071,22.244,22.385,DETECTED,786.50155,1.71E+05,5.16E+05,0.796,0.898,5.16E+05,-0.134,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.70E+04,22.32,786.5011,786.50208,3,0.065,22.257,22.394,DETECTED,786.50152,1.63E+05,4.90E+05,1.19,1.095,4.90E+05,-0.186
21723,22.321,22.257,22.477,855.60705,855.60535,855.61182,1.69E+05,1.79E+04,4.78E+04,1.69E+05,0,0.5,2,0,0.79,1.09,0.00093,0.017,,,,,,,,,,1.79E+04,22.339,855.60535,855.61182,,0.105,22.292,22.477,DETECTED,855.60798,4.78E+04,1.69E+05,2.98,1.99,1.69E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,6.84E+03,22.304,855.60455,855.60834,,0.131,22.257,22.335,DETECTED,855.60612,5.61E+04,1.15E+05,0.656,0.828,1.15E+05,
21724,22.323,22.228,22.339,655.40643,655.40527,655.40765,6.49E+04,4.51E+03,2.60E+04,6.49E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,4.51E+03,22.323,655.40527,655.40765,,0.031,22.228,22.339,DETECTED,655.40643,2.60E+04,6.49E+04,0.168,0.584,6.49E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
21725,22.324,21.976,22.402,788.51638,788.51208,788.51691,6.30E+05,1.25E+05,1.80E+05,6.30E+05,11,1,4,0,0.94,0.22,0.00017,0.011,,,,,,,,,,8.21E+04,22.323,788.5155,788.51721,3,0.107,22.149,22.385,DETECTED,788.51654,1.97E+05,5.26E+05,0.359,0.68,5.26E+05,-0.13,8.82E+04,22.343,788.51501,788.51691,3,0.132,22.137,22.373,DETECTED,788.51639,2.12E+05,6.30E+05,0.146,0.573,6.30E+05,-0.134,1.25E+05,22.327,788.51208,788.51691,3,0.195,21.976,22.402,DETECTED,788.51603,1.80E+05,5.75E+05,0.216,0.608,5.75E+05,-0.085,8.38E+04,22.304,788.5155,788.51758,2,0.121,22.113,22.379,DETECTED,788.51656,1.81E+05,5.93E+05,0.388,0.694,5.93E+05,-0.035
21726,22.327,22.279,22.402,787.50388,787.50189,787.50586,2.20E+05,1.92E+04,7.68E+04,2.20E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.92E+04,22.327,787.50189,787.50586,,0.067,22.279,22.402,DETECTED,787.50388,7.68E+04,2.20E+05,1.583,1.291,2.20E+05,,,,,,,,,,UNKNOWN,,,,,,,
21727,22.327,22.263,22.341,793.61881,793.61646,793.61981,7.95E+04,4.65E+03,3.64E+04,7.95E+04,0,0.25,1,4,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.65E+03,22.327,793.61646,793.61981,,0.98,22.263,22.341,DETECTED,793.61881,3.64E+04,7.95E+04,0.228,0.614,7.95E+04,,,,,,,,,,UNKNOWN,,,,,,,
21728,22.327,22.279,22.373,795.45958,795.45813,795.46136,8.09E+04,4.91E+03,2.71E+04,8.09E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.91E+03,22.327,795.45813,795.46136,,0.175,22.279,22.373,DETECTED,795.45958,2.71E+04,8.09E+04,0.971,0.986,8.09E+04,,,,,,,,,,UNKNOWN,,,,,,,
21729,22.327,22.263,22.357,854.60326,854.6004,854.60699,2.19E+05,1.57E+04,1.05E+05,2.19E+05,1,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.57E+04,22.327,854.6004,854.60699,1,0.148,22.263,22.357,DETECTED,854.60326,1.05E+05,2.19E+05,0.477,0.738,2.19E+05,-0.115,,,,,,,,,UNKNOWN,,,,,,,
21730,22.327,22.263,22.341,935.66653,935.66248,935.66858,1.98E+05,9.79E+03,6.90E+04,1.98E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.79E+03,22.327,935.66248,935.66858,,0.057,22.263,22.341,DETECTED,935.66653,6.90E+04,1.98E+05,0.228,0.614,1.98E+05,,,,,,,,,,UNKNOWN,,,,,,,
21731,22.328,22.041,22.535,822.52241,822.51666,822.52301,3.84E+05,7.94E+04,9.04E+04,3.84E+05,5,1,4,0,0.92,0.4,0.00033,0.007,,,,,,,,,,2.22E+04,22.323,822.52179,822.52319,1,0.074,22.276,22.37,DETECTED,822.52256,1.19E+05,3.77E+05,1.026,1.013,3.77E+05,-0.118,7.94E+04,22.343,822.52118,822.52386,1,0.104,22.041,22.389,DETECTED,822.52248,1.06E+05,3.84E+05,0.151,0.576,3.84E+05,-0.177,3.01E+04,22.327,822.51666,822.52301,2,0.107,22.263,22.402,DETECTED,822.52175,9.04E+04,3.17E+05,1.181,1.09,3.17E+05,-0.195,6.39E+04,22.32,822.52197,822.52393,1,0.239,22.257,22.535,DETECTED,822.52285,1.06E+05,3.41E+05,3.433,2.217,3.41E+05,-0.148
21732,22.328,22.121,22.394,829.55194,829.5498,829.55273,2.97E+05,3.49E+04,3.89E+04,2.97E+05,0,1,4,0,0.94,0.16,0.00013,0.015,,,,,,,,,,2.26E+04,22.308,829.55029,829.55286,,0.07,22.212,22.37,DETECTED,829.55215,3.89E+04,2.63E+05,0.655,0.828,2.63E+05,,3.49E+04,22.358,829.55011,829.55664,,0.067,22.121,22.389,DETECTED,829.55191,4.85E+04,2.97E+05,0.121,0.565,2.97E+05,,2.01E+04,22.327,829.5498,829.55273,,0.091,22.199,22.373,DETECTED,829.5517,4.24E+04,2.14E+05,0.363,0.682,2.14E+05,,2.70E+04,22.32,829.5506,829.55298,,0.115,22.209,22.394,DETECTED,829.55198,8.65E+04,2.01E+05,0.676,0.838,2.01E+05,
21733,22.328,22.264,22.343,653.4631,653.46021,653.46436,8.73E+04,4.29E+03,2.45E+04,8.73E+04,0,0.25,1,4,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.29E+03,22.328,653.46021,653.46436,,0.113,22.264,22.343,DETECTED,653.4631,2.45E+04,8.73E+04,0.23,0.615,8.73E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
21734,22.328,22.28,22.343,780.43895,780.43738,780.4397,7.48E+04,3.10E+03,3.50E+04,7.48E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.10E+03,22.328,780.43738,780.4397,,0.048,22.28,22.343,DETECTED,780.43895,3.50E+04,7.48E+04,0.308,0.654,7.48E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
21735,22.328,22.248,22.358,827.53821,827.53699,827.54163,9.83E+04,7.61E+03,4.36E+04,9.83E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.61E+03,22.328,827.53699,827.54163,,0.136,22.248,22.358,DETECTED,827.53821,4.36E+04,9.83E+04,0.373,0.687,9.83E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
21736,22.329,22.257,22.503,897.6518,897.65094,897.65363,2.86E+05,5.26E+04,8.52E+04,2.86E+05,0,0.5,2,1,0.92,0.39,0.00035,0.01,,,,,,,,,,2.09E+04,22.339,897.65094,897.65363,,0.077,22.26,22.37,DETECTED,897.65215,8.52E+04,2.73E+05,0.403,0.702,2.73E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.26E+04,22.32,897.64844,897.65405,,0.212,22.257,22.503,DETECTED,897.65145,9.95E+04,2.86E+05,2.927,1.963,2.86E+05,
21737,22.331,22.257,22.41,820.50663,820.50476,820.50897,1.67E+05,1.65E+04,5.15E+04,1.67E+05,0,0.5,2,1,0.85,0.57,0.00047,0.027,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.76E+03,22.358,820.50562,820.50696,,0.056,22.296,22.373,DETECTED,820.50616,9.30E+04,1.64E+05,0.245,0.622,1.64E+05,,,,,,,,,,UNKNOWN,,,,,,,,1.65E+04,22.304,820.50476,820.50897,,0.091,22.257,22.41,DETECTED,820.5071,5.15E+04,1.67E+05,2.227,1.614,1.67E+05,
21738,22.332,22.073,22.402,828.54805,828.54584,828.54932,4.89E+05,6.53E+04,9.09E+04,4.89E+05,4,1,4,0,0.87,0.68,0.00056,0.013,,,,,,,,,,3.85E+04,22.323,828.54688,828.55347,1,0.075,22.244,22.385,DETECTED,828.54888,9.09E+04,4.64E+05,0.796,0.898,4.64E+05,0.137,6.37E+04,22.358,828.54602,828.54858,1,0.082,22.073,22.389,DETECTED,828.54758,1.27E+05,4.66E+05,0.107,0.554,4.66E+05,0.087,6.53E+04,22.327,828.54584,828.54932,1,0.053,22.087,22.402,DETECTED,828.5474,9.67E+04,4.39E+05,0.316,0.658,4.39E+05,0.166,5.55E+04,22.32,828.54639,828.55157,1,0.205,22.113,22.379,DETECTED,828.54835,9.35E+04,4.89E+05,0.408,0.643,4.89E+05,0.158
21739,22.332,22.244,22.404,896.64789,896.64667,896.64984,6.15E+05,4.57E+04,1.60E+05,6.15E+05,9,1,4,1,0.93,0.23,0.00021,0.013,,,,,,,,,,4.20E+04,22.323,896.64667,896.65088,1,0.072,22.244,22.37,DETECTED,896.64797,1.91E+05,5.05E+05,0.606,0.803,5.05E+05,0.102,4.57E+04,22.358,896.64636,896.65009,3,0.092,22.28,22.404,DETECTED,896.64772,2.32E+05,5.58E+05,0.595,0.798,5.58E+05,-0.151,4.45E+04,22.327,896.64667,896.64984,2,0.186,22.279,22.402,DETECTED,896.64822,1.60E+05,5.24E+05,1.583,1.291,5.24E+05,-0.107,3.59E+04,22.32,896.64679,896.64996,3,0.063,22.257,22.348,DETECTED,896.64764,1.91E+05,6.15E+05,0.457,0.728,6.15E+05,-0.104
21740,22.333,22.244,22.418,747.47429,747.47101,747.47687,2.81E+05,2.29E+04,9.09E+04,2.81E+05,0,0.75,3,0,0.95,0.18,0.00013,0.009,,,,,,,,,,2.20E+04,22.339,747.47101,747.47687,,0.268,22.244,22.385,DETECTED,747.47418,9.09E+04,2.26E+05,0.493,0.747,2.26E+05,,,,,,,,,,UNKNOWN,,,,,,,,2.29E+04,22.341,747.4718,747.47717,,0.082,22.263,22.418,DETECTED,747.47448,9.15E+04,2.54E+05,0.974,0.987,2.54E+05,,1.68E+04,22.32,747.47333,747.47546,,0.144,22.257,22.348,DETECTED,747.47419,9.09E+04,2.81E+05,0.457,0.728,2.81E+05,
21741,22.333,22.292,22.404,794.45507,794.4549,794.45691,1.69E+05,1.14E+04,5.85E+04,1.69E+05,0,0.5,2,2,0.95,0.23,0.00018,0.005,,,,,,,,,,9.68E+03,22.339,794.4549,794.45691,,0.078,22.292,22.385,DETECTED,794.45526,5.85E+04,1.31E+05,1.005,1.003,1.31E+05,,1.14E+04,22.328,794.4538,794.45593,,0.032,22.296,22.404,DETECTED,794.45489,6.17E+04,1.69E+05,2.388,1.694,1.69E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
21742,22.335,22.133,22.402,789.52043,789.51971,789.521,2.88E+05,3.72E+04,4.91E+04,2.88E+05,0,1,4,1,0.95,0.11,0.00009,0.014,,,,,,,,,,3.72E+04,22.323,789.5188,789.52191,,0.181,22.133,22.385,DETECTED,789.52035,4.91E+04,2.88E+05,0.344,0.665,2.88E+05,,2.17E+04,22.358,789.51965,789.52094,,0.091,22.28,22.389,DETECTED,789.52034,9.21E+04,2.74E+05,0.395,0.697,2.74E+05,,2.40E+04,22.341,789.51971,789.521,,0.047,22.263,22.402,DETECTED,789.52044,6.59E+04,2.68E+05,0.775,0.888,2.68E+05,,2.42E+04,22.32,789.51898,789.5224,,0.129,22.257,22.394,DETECTED,789.5206,7.53E+04,2.36E+05,1.19,1.095,2.36E+05,
21743,22.335,22.32,22.41,227.12892,227.12871,227.12906,2.32E+05,1.64E+04,1.22E+05,2.32E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.64E+04,22.335,227.12871,227.12906,,0.082,22.32,22.41,DETECTED,227.12892,1.22E+05,2.32E+05,4.689,2.845,2.32E+05,
