id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:cosine_score,spectral_db_matches:n_matching_signals,spectral_db_matches:ccs,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_3.mzML:rt,datafile:POS_NIST_3.mzML:mz_range:min,datafile:POS_NIST_3.mzML:mz_range:max,datafile:POS_NIST_3.mzML:fragment_scans,datafile:POS_NIST_3.mzML:fwhm,datafile:POS_NIST_3.mzML:rt_range:min,datafile:POS_NIST_3.mzML:rt_range:max,datafile:POS_NIST_3.mzML:feature_state,datafile:POS_NIST_3.mzML:mz,datafile:POS_NIST_3.mzML:intensity_range:min,datafile:POS_NIST_3.mzML:intensity_range:max,datafile:POS_NIST_3.mzML:asymmetry_factor,datafile:POS_NIST_3.mzML:tailing_factor,datafile:POS_NIST_3.mzML:height,datafile:POS_NIST_3.mzML:rt_ms2_apex_distance,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_2.mzML:rt,datafile:POS_NIST_2.mzML:mz_range:min,datafile:POS_NIST_2.mzML:mz_range:max,datafile:POS_NIST_2.mzML:fragment_scans,datafile:POS_NIST_2.mzML:fwhm,datafile:POS_NIST_2.mzML:rt_range:min,datafile:POS_NIST_2.mzML:rt_range:max,datafile:POS_NIST_2.mzML:feature_state,datafile:POS_NIST_2.mzML:mz,datafile:POS_NIST_2.mzML:intensity_range:min,datafile:POS_NIST_2.mzML:intensity_range:max,datafile:POS_NIST_2.mzML:asymmetry_factor,datafile:POS_NIST_2.mzML:tailing_factor,datafile:POS_NIST_2.mzML:height,datafile:POS_NIST_2.mzML:rt_ms2_apex_distance,datafile:POS_NIST_0.mzML:area,datafile:POS_NIST_0.mzML:rt,datafile:POS_NIST_0.mzML:mz_range:min,datafile:POS_NIST_0.mzML:mz_range:max,datafile:POS_NIST_0.mzML:fragment_scans,datafile:POS_NIST_0.mzML:fwhm,datafile:POS_NIST_0.mzML:rt_range:min,datafile:POS_NIST_0.mzML:rt_range:max,datafile:POS_NIST_0.mzML:feature_state,datafile:POS_NIST_0.mzML:mz,datafile:POS_NIST_0.mzML:intensity_range:min,datafile:POS_NIST_0.mzML:intensity_range:max,datafile:POS_NIST_0.mzML:asymmetry_factor,datafile:POS_NIST_0.mzML:tailing_factor,datafile:POS_NIST_0.mzML:height,datafile:POS_NIST_0.mzML:rt_ms2_apex_distance,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_1.mzML:rt,datafile:POS_NIST_1.mzML:mz_range:min,datafile:POS_NIST_1.mzML:mz_range:max,datafile:POS_NIST_1.mzML:fragment_scans,datafile:POS_NIST_1.mzML:fwhm,datafile:POS_NIST_1.mzML:rt_range:min,datafile:POS_NIST_1.mzML:rt_range:max,datafile:POS_NIST_1.mzML:feature_state,datafile:POS_NIST_1.mzML:mz,datafile:POS_NIST_1.mzML:intensity_range:min,datafile:POS_NIST_1.mzML:intensity_range:max,datafile:POS_NIST_1.mzML:asymmetry_factor,datafile:POS_NIST_1.mzML:tailing_factor,datafile:POS_NIST_1.mzML:height,datafile:POS_NIST_1.mzML:rt_ms2_apex_distance
7173,15.719,15.477,15.962,737.57861,737.57831,737.58044,4.89E+05,1.03E+05,4.56E+04,4.89E+05,0,1,4,0,0.91,0.19,0.00014,0.023,,,,,,,,,,1.93E+04,15.713,737.57831,737.58044,,0.042,15.671,15.726,DETECTED,737.57887,2.24E+05,4.55E+05,0.332,0.666,4.55E+05,,9.32E+04,15.678,737.57666,737.58124,,0.184,15.477,15.813,DETECTED,737.57864,6.05E+04,4.89E+05,0.714,0.836,4.89E+05,,5.29E+04,15.76,737.57635,737.58185,,0.151,15.556,15.814,DETECTED,737.57841,4.56E+04,4.17E+05,0.285,0.633,4.17E+05,,1.03E+05,15.725,737.57678,737.58063,,0.328,15.594,15.962,DETECTED,737.57852,1.41E+05,4.33E+05,1.819,1.41,4.33E+05,
7174,15.72,15.435,15.855,755.59518,755.59369,755.5976,5.81E+05,1.20E+05,5.48E+04,5.81E+05,0,0.75,3,1,0.89,0.14,0.00011,0.034,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.33E+04,15.746,755.59467,755.59595,,0.05,15.691,15.774,DETECTED,755.59513,1.81E+05,3.97E+05,0.494,0.747,3.97E+05,,1.20E+05,15.746,755.59369,755.5976,,0.248,15.483,15.855,DETECTED,755.59507,8.04E+04,5.47E+05,0.489,0.708,5.47E+05,,1.20E+05,15.669,755.59412,755.59729,,0.217,15.435,15.767,DETECTED,755.59534,5.48E+04,5.81E+05,0.446,0.715,5.81E+05,
7175,15.725,15.639,15.738,801.54499,801.5426,801.55005,3.04E+05,1.52E+04,1.01E+05,3.04E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.52E+04,15.725,801.5426,801.55005,,0.039,15.639,15.738,DETECTED,801.54499,1.01E+05,3.04E+05,0.153,0.576,3.04E+05,
7176,15.725,15.711,15.781,893.6493,893.64777,893.65039,4.30E+05,1.80E+04,1.14E+05,4.30E+05,1,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.80E+04,15.725,893.64777,893.65039,1,0.046,15.711,15.781,DETECTED,893.6493,1.14E+05,4.30E+05,4.076,2.538,4.30E+05,-0.177
7177,15.726,15.671,15.781,718.57352,718.57251,718.57538,5.39E+05,4.24E+04,2.63E+05,5.39E+05,1,0.25,1,2,1,0,0,0,,,,,,,,,,4.24E+04,15.726,718.57251,718.57538,1,0.036,15.671,15.781,DETECTED,718.57352,2.63E+05,5.39E+05,0.984,0.992,5.39E+05,-0.182,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7178,15.726,15.685,15.755,759.62859,759.62762,759.62946,3.94E+05,1.98E+04,2.00E+05,3.94E+05,0,0.25,1,1,1,0,0,0,,,,,,,,,,1.98E+04,15.726,759.62762,759.62946,,0.105,15.685,15.755,DETECTED,759.62859,2.00E+05,3.94E+05,0.683,0.841,3.94E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7179,15.726,15.504,15.837,771.60768,771.60425,771.60901,1.50E+06,3.49E+05,4.30E+05,1.50E+06,4,0.25,1,0,1,0,0,0,,,,,,,,,,3.49E+05,15.726,771.60425,771.60901,4,0.185,15.504,15.837,DETECTED,771.60768,4.30E+05,1.50E+06,0.495,0.748,1.50E+06,-0.184,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7180,15.726,15.698,15.837,773.58749,773.58563,773.58911,1.35E+06,1.29E+05,5.21E+05,1.35E+06,0,0.25,1,0,1,0,0,0,,,,,,,,,,1.29E+05,15.726,773.58563,773.58911,,0.093,15.698,15.837,DETECTED,773.58749,5.21E+05,1.35E+06,3.923,2.461,1.35E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7181,15.726,15.685,15.74,969.55995,969.55835,969.5611,3.94E+05,1.56E+04,1.90E+05,3.94E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,1.56E+04,15.726,969.55835,969.5611,,0.042,15.685,15.74,DETECTED,969.55995,1.90E+05,3.94E+05,0.34,0.67,3.94E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7182,15.726,15.671,15.781,1644.18399,1644.17554,1644.19104,4.19E+05,3.03E+04,1.73E+05,4.19E+05,0,0.25,1,1,1,0,0,0,,,,,,,,,,3.03E+04,15.726,1644.17554,1644.19104,,0.24,15.671,15.781,DETECTED,1644.18399,1.73E+05,4.19E+05,0.984,0.992,4.19E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7183,15.727,15.516,16.119,1544.15379,1544.14026,1544.15967,1.67E+06,3.66E+05,1.94E+05,1.67E+06,0,0.75,3,0,0.96,0.13,0.0002,0.01,,,,,,,,,,3.66E+05,15.713,1544.14026,1544.15967,,0.28,15.516,15.938,DETECTED,1544.15383,1.95E+05,1.67E+06,0.985,1.074,1.67E+06,,2.39E+05,15.731,1544.15088,1544.16577,,0.157,15.552,15.801,DETECTED,1544.15405,2.05E+05,1.53E+06,0.406,0.696,1.53E+06,,,,,,,,,,UNKNOWN,,,,,,,,3.41E+05,15.738,1544.14771,1544.15808,,0.211,15.624,16.119,DETECTED,1544.1535,1.94E+05,1.56E+06,3.326,2.168,1.56E+06,
7184,15.728,15.532,15.923,760.64168,760.6413,760.64215,2.00E+06,4.58E+05,4.88E+05,2.00E+06,0,0.75,3,1,0.93,0.07,0.00005,0.022,,,,,,,,,,4.58E+05,15.698,760.6413,760.64215,,0.412,15.532,15.923,DETECTED,760.64174,6.40E+05,1.74E+06,1.347,1.174,1.74E+06,,3.76E+05,15.761,760.64136,760.64203,,0.173,15.566,15.858,DETECTED,760.6417,5.11E+05,2.00E+06,0.498,0.749,2.00E+06,,,,,,,,,,UNKNOWN,,,,,,,,1.78E+05,15.725,760.64117,760.64203,,0.094,15.624,15.781,DETECTED,760.6416,4.88E+05,1.72E+06,0.553,0.776,1.72E+06,
7185,15.728,15.574,15.872,1151.86475,1151.86353,1151.86816,8.98E+05,1.45E+05,6.49E+04,8.98E+05,0,1,4,0,0.87,0.49,0.00056,0.022,,,,,,,,,,1.45E+05,15.685,1151.86353,1151.86816,,0.198,15.574,15.824,DETECTED,1151.86526,1.72E+05,8.98E+05,1.176,1.126,8.98E+05,,1.31E+05,15.731,1151.86169,1151.86951,,0.118,15.581,15.872,DETECTED,1151.86524,1.54E+05,8.93E+05,1.085,0.967,8.93E+05,,2.21E+04,15.76,1151.86108,1151.87012,,0.153,15.701,15.787,DETECTED,1151.86362,1.02E+05,3.89E+05,0.475,0.738,3.89E+05,,9.75E+04,15.738,1151.86108,1151.86719,,0.141,15.609,15.864,DETECTED,1151.86488,6.49E+04,7.29E+05,1.077,0.99,7.29E+05,
7186,15.73,15.445,16.188,760.65624,760.65527,760.65723,2.15E+06,7.10E+05,8.94E+04,2.15E+06,0,0.5,2,1,0.88,0.3,0.00023,0.031,,,,,,,,,,6.48E+05,15.698,760.65527,760.65723,,0.354,15.445,16.038,DETECTED,760.65647,1.08E+05,1.98E+06,1.496,1.189,1.98E+06,,7.10E+05,15.761,760.65503,760.65698,,0.303,15.477,16.188,DETECTED,760.656,8.94E+04,2.15E+06,2.29,1.255,2.15E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7187,15.73,15.516,15.914,773.08083,773.07904,773.08405,7.96E+05,1.62E+05,5.97E+04,7.96E+05,0,0.5,2,2,0.9,0.11,0.00009,0.031,,,,,,,,,,1.55E+05,15.698,773.07904,773.08405,,0.25,15.516,15.837,DETECTED,773.08092,8.13E+04,7.96E+05,0.626,0.881,7.96E+05,,1.62E+05,15.761,773.07867,773.08203,,0.22,15.538,15.914,DETECTED,773.08074,5.97E+04,7.00E+05,0.736,0.86,7.00E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7188,15.73,15.489,15.988,745.59311,745.59222,745.59375,3.35E+06,9.18E+05,4.99E+05,3.35E+06,1,0.5,2,0,0.87,0.24,0.00018,0.039,,,,,,,,,,8.48E+05,15.769,745.59222,745.59375,,0.3,15.489,15.895,DETECTED,745.59329,4.99E+05,3.35E+06,0.454,0.723,3.35E+06,,9.18E+05,15.691,745.59192,745.59363,1,0.354,15.538,15.988,DETECTED,745.59294,6.44E+05,2.81E+06,1.947,1.473,2.81E+06,-0.046,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7189,15.73,15.58,15.795,769.55825,769.55811,769.55939,1.16E+06,1.80E+05,5.45E+05,1.16E+06,0,0.75,3,0,0.87,0.17,0.00013,0.043,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.07E+05,15.665,769.55762,769.55835,,0.216,15.636,15.761,DETECTED,769.55808,6.41E+05,1.16E+06,3.303,2.151,1.16E+06,,8.60E+04,15.76,769.55811,769.55939,,0.266,15.687,15.787,DETECTED,769.55844,5.79E+05,1.16E+06,0.382,0.691,1.16E+06,,1.80E+05,15.767,769.55768,769.55878,,0.047,15.58,15.795,DETECTED,769.55823,5.45E+05,1.08E+06,0.154,0.577,1.08E+06,
7190,15.731,15.717,15.843,759.22193,759.22076,759.22321,4.81E+05,4.70E+04,2.27E+05,4.81E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.70E+04,15.731,759.22076,759.22321,,0.096,15.717,15.843,DETECTED,759.22193,2.27E+05,4.81E+05,7.922,4.461,4.81E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7191,15.731,15.651,15.761,791.054,791.052,791.05548,4.19E+05,2.54E+04,1.27E+05,4.19E+05,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.54E+04,15.731,791.052,791.05548,,0.064,15.651,15.761,DETECTED,791.054,1.27E+05,4.19E+05,0.374,0.687,4.19E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7192,15.731,15.506,15.988,818.6375,818.63519,818.64142,1.50E+06,4.48E+05,1.04E+05,1.50E+06,1,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.48E+05,15.731,818.63519,818.64142,1,0.348,15.506,15.988,DETECTED,818.6375,1.04E+05,1.50E+06,0.854,1.071,1.50E+06,0.18,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7193,15.731,15.477,15.801,840.52604,840.5213,840.52979,1.04E+06,1.51E+05,4.53E+04,1.04E+06,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.51E+05,15.731,840.5213,840.52979,,0.133,15.477,15.801,DETECTED,840.52604,4.53E+04,1.04E+06,0.314,0.558,1.04E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7194,15.731,15.665,15.746,1540.13311,1540.12891,1540.13843,2.77E+05,1.63E+04,1.18E+05,2.77E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.63E+04,15.731,1540.12891,1540.13843,,0.043,15.665,15.746,DETECTED,1540.13311,1.18E+05,2.77E+05,0.232,0.616,2.77E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7195,15.732,15.629,15.746,615.49531,615.49261,615.49664,2.81E+05,1.97E+04,6.87E+04,2.81E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.97E+04,15.732,615.49261,615.49664,,0.105,15.629,15.746,DETECTED,615.49531,6.87E+04,2.81E+05,0.142,0.571,2.81E+05,,,,,,,,,,UNKNOWN,,,,,,,
7196,15.732,15.585,15.882,745.55676,745.55579,745.55756,1.52E+06,2.79E+05,2.95E+05,1.52E+06,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.79E+05,15.732,745.55579,745.55756,,0.181,15.585,15.882,DETECTED,745.55676,2.95E+05,1.52E+06,1.025,1.013,1.52E+06,,,,,,,,,,UNKNOWN,,,,,,,
7197,15.732,15.657,15.76,823.54268,823.53979,823.54333,2.25E+05,1.77E+04,1.03E+05,2.25E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.77E+04,15.732,823.53979,823.54333,,0.264,15.657,15.76,DETECTED,823.54268,1.03E+05,2.25E+05,0.377,0.689,2.25E+05,,,,,,,,,,UNKNOWN,,,,,,,
7198,15.732,15.687,15.76,844.63698,844.63171,844.64142,2.07E+05,1.11E+04,8.08E+04,2.07E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.11E+04,15.732,844.63171,844.64142,,0.043,15.687,15.76,DETECTED,844.63698,8.08E+04,2.07E+05,0.633,0.816,2.07E+05,,,,,,,,,,UNKNOWN,,,,,,,
7199,15.732,15.717,15.802,853.65327,853.65161,853.65552,5.09E+05,2.64E+04,1.17E+05,5.09E+05,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.64E+04,15.732,853.65161,853.65552,,0.05,15.717,15.802,DETECTED,853.65327,1.17E+05,5.09E+05,4.738,2.869,5.09E+05,,,,,,,,,,UNKNOWN,,,,,,,
7200,15.732,15.58,15.941,772.52459,772.52301,772.52612,3.82E+05,3.66E+04,1.26E+05,3.82E+05,0,0.75,3,2,0.86,0.16,0.00012,0.046,,,,,,,,,,1.26E+04,15.713,772.52301,772.52612,,0.132,15.698,15.755,DETECTED,772.52462,1.57E+05,2.88E+05,2.948,1.974,2.88E+05,,,,,,,,,,UNKNOWN,,,,,,,,3.66E+04,15.802,772.52307,772.52771,,0.124,15.787,15.941,DETECTED,772.5244,1.26E+05,3.82E+05,9.629,5.314,3.82E+05,,2.57E+04,15.682,772.52338,772.52606,,0.028,15.58,15.696,DETECTED,772.52474,1.30E+05,3.79E+05,0.141,0.571,3.79E+05,
7201,15.732,15.489,16.073,1521.16567,1521.16101,1521.16956,3.79E+06,8.73E+05,6.88E+04,3.79E+06,0,0.75,3,0,0.9,0.15,0.00023,0.032,,,,,,,,,,8.73E+05,15.685,1521.16101,1521.16956,,0.184,15.489,16.038,DETECTED,1521.16602,1.13E+05,3.79E+06,1.756,1.473,3.79E+06,,8.44E+05,15.731,1521.16284,1521.16943,,0.228,15.538,16.073,DETECTED,1521.16559,1.18E+05,3.63E+06,1.715,1.402,3.63E+06,,,,,,,,,,UNKNOWN,,,,,,,,4.93E+05,15.781,1521.16174,1521.16736,,0.114,15.58,15.851,DETECTED,1521.1654,6.88E+04,3.66E+06,0.383,0.692,3.66E+06,
7202,15.733,15.473,16.142,1520.16212,1520.14868,1520.16443,3.99E+06,9.71E+05,9.12E+04,3.99E+06,0,0.5,2,1,0.88,0.02,0.00003,0.048,,,,,,,,,,9.71E+05,15.685,1520.14868,1520.16443,,0.208,15.473,16.142,DETECTED,1520.16215,9.12E+04,3.99E+06,2.181,1.729,3.99E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,6.64E+05,15.781,1520.15735,1520.16565,,0.232,15.58,15.92,DETECTED,1520.16209,1.30E+05,3.83E+06,0.913,0.886,3.83E+06,
7203,15.735,15.657,15.896,800.08018,800.08063,800.08502,4.12E+05,6.29E+04,7.28E+04,4.12E+05,0,1,4,2,0.75,1.45,0.00116,0.011,,,,,,,,,,1.34E+04,15.74,800.08063,800.08502,,0.046,15.726,15.781,DETECTED,800.0825,1.42E+05,3.77E+05,2.893,1.946,3.77E+05,,3.34E+04,15.717,800.07715,800.08032,,0.107,15.665,15.789,DETECTED,800.07926,1.05E+05,3.63E+05,1.385,1.193,3.63E+05,,6.29E+04,15.732,800.07532,800.08282,,0.125,15.657,15.896,DETECTED,800.07941,7.28E+04,4.12E+05,2.217,1.608,4.12E+05,,2.82E+04,15.752,800.07593,800.0813,,0.037,15.711,15.838,DETECTED,800.07954,1.34E+05,3.80E+05,2.138,1.569,3.80E+05,
7204,15.736,15.643,15.827,853.56432,853.55664,853.56671,3.21E+05,3.01E+04,6.03E+04,3.21E+05,0,0.5,2,0,0.83,0.75,0.00064,0.024,,,,,,,,,,3.01E+04,15.713,853.55664,853.56671,,0.939,15.643,15.781,DETECTED,853.56368,1.39E+05,3.21E+05,0.983,0.992,3.21E+05,,,,,,,,,,UNKNOWN,,,,,,,,2.97E+04,15.76,853.56226,853.56842,,0.115,15.657,15.827,DETECTED,853.56496,6.03E+04,3.02E+05,0.661,0.831,3.02E+05,,,,,,,,,,UNKNOWN,,,,,,,
7205,15.737,15.516,16.015,1162.85714,1162.85376,1162.8584,1.34E+06,2.54E+05,8.27E+04,1.34E+06,0,0.75,3,1,0.92,0.12,0.00014,0.026,,,,,,,,,,1.85E+05,15.698,1162.85376,1162.8584,,0.154,15.516,15.74,DETECTED,1162.85701,8.27E+04,1.34E+06,0.266,0.616,1.34E+06,,2.54E+05,15.761,1162.85327,1162.86426,,0.173,15.593,16.015,DETECTED,1162.85706,9.26E+04,1.28E+06,1.418,1.21,1.28E+06,,,,,,,,,,UNKNOWN,,,,,,,,2.27E+05,15.752,1162.85315,1162.86108,,0.173,15.639,15.975,DETECTED,1162.85736,9.18E+04,1.29E+06,2.017,1.493,1.29E+06,
7206,15.738,15.58,15.752,757.08628,757.08533,757.08838,5.49E+05,4.39E+04,7.01E+04,5.49E+05,0,0.25,1,3,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.39E+04,15.738,757.08533,757.08838,,0.058,15.58,15.752,DETECTED,757.08628,7.01E+04,5.49E+05,0.092,0.543,5.49E+05,
7207,15.738,15.711,15.781,821.58281,821.58014,821.58429,8.43E+05,4.12E+04,3.98E+05,8.43E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.12E+04,15.738,821.58014,821.58429,,0.044,15.711,15.781,DETECTED,821.58281,3.98E+05,8.43E+05,1.592,1.296,8.43E+05,
7208,15.738,15.465,16.026,821.62935,821.62402,821.63489,8.96E+05,2.78E+05,2.45E+05,8.96E+05,3,0.5,2,1,0.91,0.28,0.00023,0.021,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.43E+05,15.717,821.62457,821.6333,2,0.3,15.465,15.843,DETECTED,821.62958,2.77E+05,8.72E+05,0.502,0.751,8.72E+05,-0.18,2.78E+05,15.76,821.62402,821.63489,1,0.38,15.556,16.026,DETECTED,821.62912,2.45E+05,8.96E+05,1.311,1.156,8.96E+05,-0.046,,,,,,,,,UNKNOWN,,,,,,,
7209,15.74,15.711,15.851,760.22182,760.22028,760.22412,6.16E+05,5.18E+04,1.65E+05,6.16E+05,0,0.5,2,1,0.94,0.17,0.00013,0.015,,,,,,,,,,1.86E+04,15.755,760.22028,760.22412,,0.041,15.74,15.796,DETECTED,760.22195,1.99E+05,4.28E+05,2.899,1.95,4.28E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.18E+04,15.725,760.22083,760.22357,,0.083,15.711,15.851,DETECTED,760.22169,1.65E+05,6.16E+05,9.215,5.107,6.16E+05,
7210,15.74,15.713,15.769,838.62172,838.62085,838.62292,9.67E+05,4.10E+04,4.90E+05,9.67E+05,1,0.25,1,0,1,0,0,0,,,,,,,,,,4.10E+04,15.74,838.62085,838.62292,1,0.058,15.713,15.769,DETECTED,838.62172,4.90E+05,9.67E+05,1.031,1.016,9.67E+05,-0.057,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7211,15.74,15.643,15.769,1201.87924,1201.87158,1201.88428,9.35E+05,4.82E+04,1.62E+05,9.35E+05,0,0.25,1,2,1,0,0,0,,,,,,,,,,4.82E+04,15.74,1201.87158,1201.88428,,0.028,15.643,15.769,DETECTED,1201.87924,1.62E+05,9.35E+05,0.295,0.647,9.35E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7212,15.74,15.685,15.809,1277.13116,1277.12891,1277.13342,3.24E+05,2.59E+04,1.31E+05,3.24E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,2.59E+04,15.74,1277.12891,1277.13342,,0.082,15.685,15.809,DETECTED,1277.13116,1.31E+05,3.24E+05,1.238,1.119,3.24E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7213,15.742,15.458,15.928,852.56049,852.55963,852.56201,1.28E+06,3.10E+05,1.35E+05,1.28E+06,0,0.75,3,1,0.88,0.19,0.00016,0.036,,,,,,,,,,2.54E+05,15.698,852.55963,852.56201,,0.196,15.458,15.781,DETECTED,852.56074,1.35E+05,1.28E+06,0.388,0.672,1.28E+06,,3.10E+05,15.731,852.55884,852.56244,,0.32,15.492,15.928,DETECTED,852.56037,1.53E+05,1.15E+06,0.853,0.911,1.15E+06,,,,,,,,,,UNKNOWN,,,,,,,,2.26E+05,15.795,852.55878,852.56244,,0.174,15.565,15.878,DETECTED,852.56038,1.70E+05,1.16E+06,0.367,0.679,1.16E+06,
7214,15.742,15.657,15.787,772.52486,772.52393,772.53021,4.03E+05,3.26E+04,1.41E+05,4.03E+05,0,0.5,2,3,0.83,0.81,0.00063,0.017,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.26E+04,15.76,772.52393,772.53021,,0.081,15.657,15.787,DETECTED,772.52549,1.76E+05,3.83E+05,0.27,0.635,3.83E+05,,2.41E+04,15.725,772.52319,772.52686,,0.051,15.696,15.781,DETECTED,772.52423,1.41E+05,4.03E+05,1.953,1.477,4.03E+05,
7215,15.743,15.698,15.855,355.41265,355.41232,355.41312,4.95E+05,3.99E+04,9.64E+04,4.95E+05,0,0.5,2,0,0.9,0.4,0.00014,0.017,,,,,,,,,,3.99E+04,15.726,355.41232,355.41312,,0.086,15.698,15.796,DETECTED,355.41279,2.41E+05,4.95E+05,2.46,1.73,4.95E+05,,,,,,,,,,UNKNOWN,,,,,,,,1.88E+04,15.76,355.41129,355.41281,,0.103,15.746,15.855,DETECTED,355.41251,9.64E+04,2.56E+05,7.063,4.031,2.56E+05,,,,,,,,,,UNKNOWN,,,,,,,
7216,15.743,15.669,15.774,761.64404,761.6427,761.64575,7.18E+05,4.40E+04,2.96E+05,7.18E+05,0,0.5,2,0,0.9,0.38,0.00029,0.018,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.05E+04,15.761,761.64331,761.64563,,0.07,15.691,15.774,DETECTED,761.64432,3.55E+05,7.18E+05,0.184,0.592,7.18E+05,,,,,,,,,,UNKNOWN,,,,,,,,4.40E+04,15.725,761.6427,761.64575,,0.116,15.669,15.767,DETECTED,761.64375,2.96E+05,5.80E+05,0.741,0.871,5.80E+05,
