feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_0.mzML:area
23961,22.008,794.72354,794.72322,0.402655908289537,C49H92O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_16:1,TG 14:0_16:0_16:1(7),0.7650000000000006,0.9414449999999874,0.3070073933637125,0.41625041469096885,All,Some,0.0,0.0,22887.62886597938,15537.591391916125
23961,22.008,794.72354,794.72322,0.402655908289537,C49H92O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_16:1,TG 14:0_16:0_16:1(9),0.9220000000000006,0.9980249999999842,0.0,0.1920024999999985,All,None,0.0,0.0,66512.3711340206,44353.69016416057
23961,22.008,794.72354,794.72322,0.402655908289537,C49H92O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_16:1,TG 14:0_16:0_16:1(6),0.9799999999999969,0.8919899999998506,0.0,0.18719899999998477,All,None,0.0,0.0,0.0,14208.718443923299
23976,22.012,834.75376,834.7909,44.490183110415394,C53H100O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_18:2,"TG O-16:0_16:0_18:2(9,12)",0.6310000000000002,0.7026649999999961,0.3440709018882505,0.4086232215106001,All,Some,741564.6128332696,2023572.0601237847,1164717.1145685997,1051533.2868452359
23976,22.012,834.75376,834.7909,44.490183110415394,C53H100O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_18:2,"TG O-16:0_16:0_18:2(6,9)",0.754500000000002,0.8985650000001044,0.25186747906999707,0.36680048325600834,All,Some,568435.3871667304,1066427.9398762158,575282.8854314003,418466.7131547644
23990,22.018,738.62343,738.66062,50.34788506798915,C45H84O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_16:1,TG 10:0_16:0_16:1(9),0.9309999999999974,0.9266399999999635,0.0,0.1857639999999961,All,None,0.0,189265.99326599325,129219.67213114754,132485.59826559757
23990,22.018,738.62343,738.66062,50.34788506798915,C45H84O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_16:1,TG 10:0_16:0_16:1(6),0.8180000000000014,0.9286199999999667,0.0,0.17466199999999682,All,None,0.0,421734.0067340067,236537.70491803277,353539.35097560135
23990,22.018,738.62343,738.66062,50.34788506798915,C45H84O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_16:1,TG 10:0_16:0_16:1(7),0.6890000000000001,0.8903900000000249,0.0,0.1579390000000025,All,None,0.0,0.0,302242.62295081967,274975.05075880105
24080,22.05,912.801,912.83785,40.3686153022232,C59H106O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(11)_18:2(6,9)_18:2(6,9)",0.7899999999999991,0.8873550000000705,0.3645068199539667,0.45934095596318036,Some,Some,22635.718396316897,17311.18901463358,31319.06859660163,0.0
24080,22.05,912.801,912.83785,40.3686153022232,C59H106O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(11)_18:2(9,12)_18:2(9,12)",0.8614999999999995,0.4799250000000086,0.27771822156028714,0.35631707724823053,Some,Some,59594.60323550099,47075.90259796935,88165.16327529543,0.0
24080,22.05,912.801,912.83785,40.3686153022232,C59H106O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(11)_18:2(6,9)_18:2(9,12)",0.7210000000000001,0.6412250000000199,0.2605152559189452,0.34463470473515817,Some,Some,27271.564678048468,20496.974369417858,38185.44157751206,0.0
24080,22.05,912.801,912.83785,40.3686153022232,C59H106O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(13)_18:2(6,9)_18:2(6,9)",0.8513333333333328,0.4996816666666746,0.2307435254619291,0.31969632036954404,All,Some,39932.22073022571,25652.15430715969,43230.1237675687,0.0
24080,22.05,912.801,912.83785,40.3686153022232,C59H106O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(13)_18:2(6,9)_18:2(9,12)",0.7512499999999998,0.4944200000000052,0.2125825045774004,0.29463300366192086,Some,Some,65813.03152375472,47075.90259796935,88165.16327529543,0.0
24080,22.05,912.801,912.83785,40.3686153022232,C59H106O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-20:1_18:2_18:2,"TG O-20:1(13)_18:2(9,12)_18:2(9,12)",0.7789999999999999,0.35300833333333986,0.17042943220115778,0.2495443790942602,All,Some,34752.86143615321,23387.8771128502,44935.039507726724,0.0
24117,22.061,886.78541,886.8222,41.4852041367439,C57H104O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:1_18:2,"TG O-18:1(6)_18:1(6)_18:2(6,9)",0.5790000000000006,0.688877500000018,0.6424495264029164,0.640747371122335,Some,Some,103380.84739473053,81352.72692187084,101035.73470554601,80981.65617144138
24117,22.061,886.78541,886.8222,41.4852041367439,C57H104O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:1_18:2,"TG O-18:1(6)_18:1(9)_18:2(6,9)",0.5790000000000006,0.688877500000018,0.6424495264029164,0.640747371122335,Some,Some,341504.6604527297,320971.6091371782,282331.3321898228,382467.5809542773
24117,22.061,886.78541,886.8222,41.4852041367439,C57H104O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:1_18:2,"TG O-18:1(9)_18:1(9)_18:2(6,9)",0.6870000000000012,0.5096500000000219,0.6362079733833936,0.6286313787067173,Some,Some,225676.80251467985,132404.6602503799,168354.2024013722,158548.42322721952
24117,22.061,886.78541,886.8222,41.4852041367439,C57H104O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:1_18:2,"TG O-18:1(9)_18:1(9)_18:2(9,12)",0.6659999999999991,0.6219166666666448,0.6195831264428007,0.624458167820905,Some,Some,312153.6312239418,296245.7486069904,255287.87878787878,357709.6348657192
24117,22.061,886.78541,886.8222,41.4852041367439,C57H104O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:1_18:2,"TG O-18:1(6)_18:1(6)_18:2(9,12)",0.41733333333333417,0.8804466666666334,0.6178121633192594,0.6240277306554043,Some,Some,312153.6312239418,296245.7486069904,255287.87878787878,334415.2126838739
24117,22.061,886.78541,886.8222,41.4852041367439,C57H104O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:1_18:2,"TG O-18:1(11)_18:1(6)_18:2(6,9)",0.570333333333334,0.6145400000000146,0.6087787801055509,0.6055103574177756,Some,Some,78976.01012857172,60395.10818438381,82116.9239565466,84518.50561266397
24117,22.061,886.78541,886.8222,41.4852041367439,C57H104O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:1_18:2,"TG O-18:1(9)_18:1(11)_18:2(6,9)",0.7070000000000007,0.49567500000003406,0.604867033874858,0.6041611270998899,Some,Some,312153.6312239418,296245.7486069904,255287.87878787878,334415.2126838739
24117,22.061,886.78541,886.8222,41.4852041367439,C57H104O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:1_18:2,"TG O-18:1(11)_18:1(11)_18:2(9,12)",0.6340000000000003,0.3528833333333523,0.5906401780915106,0.5712004758065438,Some,Some,318513.0208901792,301252.86441372987,258015.43739279587,332646.7879632626
24117,22.061,886.78541,886.8222,41.4852041367439,C57H104O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:1_18:2,"TG O-18:1(11)_18:1(9)_18:2(9,12)",0.7067999999999998,0.3931940000000168,0.555151992085521,0.5541209936684186,Some,Some,289161.99166139134,247206.98555129408,230971.9839908519,259775.49344152125
24117,22.061,886.78541,886.8222,41.4852041367439,C57H104O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:1_18:2,"TG O-18:1(6)_18:1(11)_18:2(6,9)",0.5893333333333336,0.7443816666666786,0.5103472929938127,0.5416493343950514,Some,Some,196325.77328589204,107678.799720192,141310.74899942824,124521.49239614705
24182,22.086,792.67001,792.70757,47.38191159191899,C49H90O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:1,TG 10:0_18:1(11)_18:1(11),0.8519999999999968,0.8727400000000216,0.2400749062083358,0.36453392496667053,All,Some,321826.9125832151,0.0,309333.3333333333,639417.9254783484
24182,22.086,792.67001,792.70757,47.38191159191899,C49H90O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:1,TG 10:0_18:1(11)_18:1(9),0.8460000000000001,0.871947500000033,0.15193544983269142,0.29334310986615647,All,Some,370000.0,0.0,309333.3333333333,639417.9254783484
24182,22.086,792.67001,792.70757,47.38191159191899,C49H90O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:1,TG 10:0_18:1(11)_18:1(6),0.900500000000001,0.8533650000000534,0.1200374531041679,0.2714164624833398,All,Some,321826.9125832151,0.0,309333.3333333333,696666.6666666666
24182,22.086,792.67001,792.70757,47.38191159191899,C49H90O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:1,TG 10:0_18:1(9)_18:1(9),0.8400000000000034,0.8711550000000443,0.06379599345704706,0.22215229476564244,All,Some,48173.087416784896,0.0,0.0,0.0
24182,22.086,792.67001,792.70757,47.38191159191899,C49H90O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:1,TG 10:0_18:1(6)_18:1(9),0.8945000000000043,0.8525725000000648,0.03189799672852353,0.20022564738282575,All,Some,48173.087416784896,0.0,0.0,57248.74118831823
24182,22.086,792.67001,792.70757,47.38191159191899,C49H90O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:1,TG 10:0_18:1(6)_18:1(6),0.9490000000000052,0.8339900000000853,0.0,0.17829900000000906,All,None,0.0,0.0,0.0,57248.74118831823
24184,22.086,860.76978,860.80655,42.715753034229145,C55H102O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_18:2,"TG O-16:0_18:1(9)_18:2(6,9)",0.4660000000000011,0.9305249999999319,0.747210518133559,0.7374209145068406,Some,Some,711585.8073859523,503116.95849859726,649472.8942786817,572222.7036395147
24184,22.086,860.76978,860.80655,42.715753034229145,C55H102O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_18:2,"TG O-16:0_18:1(9)_18:2(9,12)",0.4794999999999998,0.7207674999999938,0.6019264401889894,0.601567902151191,Some,Some,1645027.7576635294,1661402.7280642353,1695995.0771447439,1945311.3394404554
24184,22.086,860.76978,860.80655,42.715753034229145,C55H102O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_18:2,"TG O-16:0_18:1(6)_18:2(6,9)",0.6810000000000009,0.8840424999999641,0.4963401255276186,0.5535763504220914,Some,Some,907253.1981655806,746800.8126148785,893073.1824458188,783041.5944540729
24184,22.086,860.76978,860.80655,42.715753034229145,C55H102O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_18:2,"TG O-16:0_18:1(11)_18:2(6,9)",0.7643333333333343,0.7602633333333225,0.4218332415418457,0.4899262599001422,All,Some,1972761.2840936522,2120135.4358130987,2356209.401452843,2607680.1188412975
24184,22.086,860.76978,860.80655,42.715753034229145,C55H102O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_18:2,"TG O-16:0_18:1(6)_18:2(9,12)",0.5520000000000019,0.6196833333333416,0.4656807862186601,0.4897129623082625,All,Some,310897.9000724113,237670.5040147045,188358.6480158492,140136.17231988118
24184,22.086,860.76978,860.80655,42.715753034229145,C55H102O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_18:2,"TG O-16:0_18:1(11)_18:2(9,12)",0.6873333333333349,0.5011750000000271,0.35882459333022804,0.4059105079975187,All,Some,652474.0526188753,650873.560994486,606890.796662064,571608.0713047786
24375,22.197,846.68181,846.75452,85.8690426593949,C53H96O6,CCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_16:2_18:1,"TG 16:0_16:2(6,9)_18:1(11)",0.4704999999999995,0.486102499999987,0.5151661454226153,0.5077931663380909,All,Some,51955.640014748846,54667.019339349106,0.0,0.0
24375,22.197,846.68181,846.75452,85.8690426593949,C53H96O6,CCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_16:2_18:1,"TG 16:0_16:2(6,9)_18:1(6)",0.6206666666666661,0.5900333333333568,0.4423172871736834,0.4749238297389491,All,Some,67688.685934708,80993.58067896272,0.0,0.0
24375,22.197,846.68181,846.75452,85.8690426593949,C53H96O6,CCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_16:2_18:1,"TG 16:0_16:2(6,9)_18:1(9)",0.5879999999999997,0.6161033333333421,0.4342841763341134,0.46783767440062496,All,Some,52355.67405054316,66339.39998168816,0.0,0.0
24401,22.201,912.8016,912.83785,39.711324415388184,C59H106O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG O-20:2_18:1_18:2,"TG O-20:2(8,11)_18:1(9)_18:2(6,9)",0.7346666666666669,0.6225666666666712,0.42883992459459336,0.47879527300900854,All,Some,73593.30514027043,72941.28628343767,106208.37578422434,100759.08772476065
24401,22.201,912.8016,912.83785,39.711324415388184,C59H106O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCC=CCC=CCCCCC,[M+NH4]+,TG O-20:2_18:1_18:2,"TG O-20:2(11,14)_18:1(9)_18:2(6,9)",0.5920000000000011,0.35985999999998813,0.4420103764073679,0.44879430112589325,Some,Some,148007.86229078565,73875.96471257825,69416.05448013298,143015.1008017436
24401,22.201,912.8016,912.83785,39.711324415388184,C59H106O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG O-20:2_18:1_18:2,"TG O-20:2(8,11)_18:1(6)_18:2(6,9)",0.8740000000000023,0.8517366666667385,0.2934438940117398,0.40732878187606597,Some,Some,43252.60587289298,51061.80990324416,32080.004289774246,59663.5790456916
24401,22.201,912.8016,912.83785,39.711324415388184,C59H106O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCC=CCCCCC,[M+NH4]+,TG O-20:2_18:1_18:2,"TG O-20:2(11,14)_18:1(9)_18:2(9,12)",0.6330000000000009,0.707300000000032,0.33462270335619365,0.4017281626849582,Some,Some,50552.62374173566,61401.462720546384,39220.97699608558,72702.18728107729
24401,22.201,912.8016,912.83785,39.711324415388184,C59H106O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG O-20:2_18:1_18:2,"TG O-20:2(8,11)_18:1(11)_18:2(6,9)",0.6316000000000003,0.5724819999999908,0.3302223186226076,0.3845860548980852,All,Some,39191.97093334922,55047.831531018775,25664.003431819398,47034.560597804935
24401,22.201,912.8016,912.83785,39.711324415388184,C59H106O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG O-20:2_18:1_18:2,"TG O-20:2(8,11)_18:1(6)_18:2(9,12)",0.6420000000000007,0.6243883333333429,0.3017028529461105,0.36800111569022276,Some,Some,72133.3015665019,79244.00113830392,114001.8231540565,94069.12119560987
24401,22.201,912.8016,912.83785,39.711324415388184,C59H106O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCC=CCC=CCCCCC,[M+NH4]+,TG O-20:2_18:1_18:2,"TG O-20:2(11,14)_18:1(6)_18:2(6,9)",0.8560000000000002,0.7237580000000434,0.2567017089562589,0.3633371671650115,Some,Some,110412.77026624579,59099.317017643705,42048.36720467585,87242.62473729275
24401,22.201,912.8016,912.83785,39.711324415388184,C59H106O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCC=CCC=CCCCCC,[M+NH4]+,TG O-20:2_18:1_18:2,"TG O-20:2(11,14)_18:1(11)_18:2(6,9)",0.6008571428571433,0.55729142857144,0.3092575302461933,0.36322088133981295,Some,Some,152205.37256537023,87030.56346044391,135750.9786047509,154278.81995796686
24401,22.201,912.8016,912.83785,39.711324415388184,C59H106O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG O-20:2_18:1_18:2,"TG O-20:2(8,11)_18:1(11)_18:2(9,12)",0.6210000000000004,0.6050924999999978,0.27060033896541913,0.33908952117233515,Some,Some,32758.830186431598,48443.25554923164,22619.12166872218,47034.560597804935
24401,22.201,912.8016,912.83785,39.711324415388184,C59H106O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG O-20:2_18:1_18:2,"TG O-20:2(8,11)_18:1(9)_18:2(9,12)",0.7230000000000002,0.7725600000000176,0.2220075892869954,0.32716207142959813,Some,Some,43891.35743641671,50854.5076835515,88990.29438575795,71200.35806024754
24432,22.204,680.50938,680.44971,87.69200592352783,C34H63O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 10:0_18:2,"PG 10:0_18:2(9,12)",0.7929999999999975,0.7059849999999983,0.18074285981340643,0.29449278785072475,All,Some,55528.390412051966,20261.991451638434,18657.411998016854,27495.892048000795
24432,22.204,680.50938,680.44971,87.69200592352783,C34H63O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M+NH4]+,PG 10:0_18:2,"PG 10:0_18:2(6,9)",0.5124999999999993,0.6979524999999853,0.0,0.12104524999999847,All,None,472471.60958794807,462738.0085483616,429342.5880019832,474504.1079519992
24474,22.207,790.6551,790.69192,46.56680948508273,C49H88O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(9)_18:2(9,12)",0.5670000000000002,0.9258299999999622,0.26188643700139236,0.35879214960111017,Some,Some,280347.2109406153,190047.05417699454,235841.52358242671,234897.6208240073
24474,22.207,790.6551,790.69192,46.56680948508273,C49H88O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(11)_18:2(9,12)",0.6603333333333339,0.9441116666666289,0.23927182774910905,0.35186196219928356,All,Some,377832.2576833897,437116.2803366655,387632.5016275914,378685.2358451463
24474,22.207,790.6551,790.69192,46.56680948508273,C49H88O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(6)_18:2(9,12)",0.6696666666666667,0.8801749999999894,0.17459095800092825,0.29465693306740826,All,Some,298319.9184770569,241764.83806825918,312437.30831679597,280601.0113570422
24474,22.207,790.6551,790.69192,46.56680948508273,C49H88O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(11)_18:2(6,9)",0.7403333333333334,0.9167683333332661,0.06468086974818081,0.21745486246520462,All,Some,453777.0820103085,517301.773213848,521155.5506749602,473356.54480643285
24474,22.207,790.6551,790.69192,46.56680948508273,C49H88O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(9)_18:2(6,9)",0.8200000000000003,0.9012999999999352,0.0,0.17212999999999357,Some,None,175808.2143226359,101254.32408138807,163402.3327502765,148536.01923236344
24474,22.207,790.6551,790.69192,46.56680948508273,C49H88O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:1_18:2,"TG 10:0_18:1(6)_18:2(6,9)",0.8520000000000003,0.7980074999999829,0.0,0.16500074999999834,Some,None,243915.3165659937,332515.7301228448,299530.7830479492,273923.56793500786
24477,22.207,898.78592,898.78582,0.11126121247505305,C57H100O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_20:4,"TG 16:0_18:1(6)_20:4(8,11,14,17)",0.6200000000000003,0.3942940000000362,0.5653961071294051,0.5537462857035278,Some,Some,4671845.867899198,4241253.052654654,4517338.765683596,4336833.07021443
24477,22.207,898.78592,898.78582,0.11126121247505305,C57H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_20:4,"TG 16:0_18:1(11)_20:4(8,11,14,17)",0.73475,0.5135900000000078,0.5024225614837501,0.5267720491870008,All,Some,1300725.7744155095,1330426.532492576,1359090.6986434557,1418310.0102693008
24477,22.207,898.78592,898.78582,0.11126121247505305,C57H100O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_20:4,"TG 16:0_18:1(11)_20:4(5,8,11,14)",0.7055555555555557,0.620615555555585,0.48842058378879094,0.5233535781421469,All,Some,3990495.0518016773,3648567.093324748,4021713.96823927,3802673.083702467
24477,22.207,898.78592,898.78582,0.11126121247505305,C57H100O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_20:4,"TG 16:0_18:1(9)_20:4(8,11,14,17)",0.7039999999999992,0.41455399999997555,0.5132193881867234,0.5224309105493762,Some,Some,606331.896089285,781376.837158642,863465.9011991295,884150.023757338
