id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:ccs,datafile:NEG_liver1_0.mzML:feature_state,datafile:NEG_liver1_0.mzML:mz,datafile:NEG_liver1_0.mzML:mz_range:min,datafile:NEG_liver1_0.mzML:mz_range:max,datafile:NEG_liver1_0.mzML:rt,datafile:NEG_liver1_0.mzML:rt_range:min,datafile:NEG_liver1_0.mzML:rt_range:max,datafile:NEG_liver1_0.mzML:height,datafile:NEG_liver1_0.mzML:area,datafile:NEG_liver1_0.mzML:intensity_range:min,datafile:NEG_liver1_0.mzML:intensity_range:max,datafile:NEG_liver1_0.mzML:fwhm,datafile:NEG_liver1_0.mzML:tailing_factor,datafile:NEG_liver1_0.mzML:asymmetry_factor,datafile:NEG_liver1_0.mzML:fragment_scans,datafile:NEG_liver1_0.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_1.mzML:feature_state,datafile:NEG_liver1_1.mzML:mz,datafile:NEG_liver1_1.mzML:mz_range:min,datafile:NEG_liver1_1.mzML:mz_range:max,datafile:NEG_liver1_1.mzML:rt,datafile:NEG_liver1_1.mzML:rt_range:min,datafile:NEG_liver1_1.mzML:rt_range:max,datafile:NEG_liver1_1.mzML:height,datafile:NEG_liver1_1.mzML:area,datafile:NEG_liver1_1.mzML:intensity_range:min,datafile:NEG_liver1_1.mzML:intensity_range:max,datafile:NEG_liver1_1.mzML:fwhm,datafile:NEG_liver1_1.mzML:tailing_factor,datafile:NEG_liver1_1.mzML:asymmetry_factor,datafile:NEG_liver1_1.mzML:fragment_scans,datafile:NEG_liver1_1.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_2.mzML:feature_state,datafile:NEG_liver1_2.mzML:mz,datafile:NEG_liver1_2.mzML:mz_range:min,datafile:NEG_liver1_2.mzML:mz_range:max,datafile:NEG_liver1_2.mzML:rt,datafile:NEG_liver1_2.mzML:rt_range:min,datafile:NEG_liver1_2.mzML:rt_range:max,datafile:NEG_liver1_2.mzML:height,datafile:NEG_liver1_2.mzML:area,datafile:NEG_liver1_2.mzML:intensity_range:min,datafile:NEG_liver1_2.mzML:intensity_range:max,datafile:NEG_liver1_2.mzML:fwhm,datafile:NEG_liver1_2.mzML:tailing_factor,datafile:NEG_liver1_2.mzML:asymmetry_factor,datafile:NEG_liver1_2.mzML:fragment_scans,datafile:NEG_liver1_2.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_3.mzML:feature_state,datafile:NEG_liver1_3.mzML:mz,datafile:NEG_liver1_3.mzML:mz_range:min,datafile:NEG_liver1_3.mzML:mz_range:max,datafile:NEG_liver1_3.mzML:rt,datafile:NEG_liver1_3.mzML:rt_range:min,datafile:NEG_liver1_3.mzML:rt_range:max,datafile:NEG_liver1_3.mzML:height,datafile:NEG_liver1_3.mzML:area,datafile:NEG_liver1_3.mzML:intensity_range:min,datafile:NEG_liver1_3.mzML:intensity_range:max,datafile:NEG_liver1_3.mzML:fwhm,datafile:NEG_liver1_3.mzML:tailing_factor,datafile:NEG_liver1_3.mzML:asymmetry_factor,datafile:NEG_liver1_3.mzML:fragment_scans,datafile:NEG_liver1_3.mzML:rt_ms2_apex_distance
13293,13.4373,13.2978,13.6409,868.55284,868.55225,868.55545,2.101E6,4.821E5,6.24E5,2.101E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,868.55284,868.55225,868.55545,13.4373,13.2978,13.6409,2.101E6,4.821E5,6.24E5,2.101E6,0.289,1.2295,1.4589,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13294,13.4373,13.3138,13.6568,1554.12889,1554.12463,1554.13482,1.003E6,1.996E5,1.514E5,1.003E6,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1554.12889,1554.12463,1554.13482,13.4373,13.3138,13.6568,1.003E6,1.996E5,1.514E5,1.003E6,0.21,1.3882,1.6165,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13295,13.4415,13.2847,13.5954,851.6473,851.64648,851.64877,7.017E5,1.519E5,8.17E4,7.017E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,851.6473,851.64648,851.64877,13.4415,13.2847,13.5954,7.017E5,1.519E5,8.17E4,7.017E5,0.2938,0.991,1.0665,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13296,13.4415,13.3787,13.4566,863.566,863.56113,863.56769,3.928E5,1.846E4,1.916E5,3.928E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,DETECTED,863.566,863.56113,863.56769,13.4415,13.3787,13.4566,3.928E5,1.846E4,1.916E5,3.928E5,0.062,0.6201,0.2401,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13297,13.4415,13.3156,13.5493,1467.08066,1467.07434,1467.08289,7.533E5,8.941E4,1.505E5,7.533E5,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1467.08066,1467.07434,1467.08289,13.4415,13.3156,13.5493,7.533E5,8.941E4,1.505E5,7.533E5,0.1106,0.9283,0.7203,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13298,13.4415,13.2997,13.4725,1530.03648,1530.03296,1530.04907,3.551E5,3.589E4,1.395E5,3.551E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1530.03648,1530.03296,1530.04907,13.4415,13.2997,13.4725,3.551E5,3.589E4,1.395E5,3.551E5,0.1113,0.6095,0.219,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13299,13.4415,13.2997,13.4884,1572.08087,1572.07568,1572.09351,5.045E5,5.929E4,7.958E4,5.045E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1572.08087,1572.07568,1572.09351,13.4415,13.2997,13.4884,5.045E5,5.929E4,7.958E4,5.045E5,0.1154,0.6655,0.3508,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13300,13.4428,13.1373,13.9843,747.56527,747.5639,747.57196,3.804E7,1.036E7,3.501E5,3.804E7,16,0.75,3,1,0.946,0.27,0.0002,0.0378,0,SM 8:1;2O/26:0 (0.590),SM 8:1;2O/26:0,0.59,3,0.9921,[M+HCOO]-,C39H79N2O6P,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP([O-])(=O)OCC[N+](C)(C)C)C(O)\C=C\CCC,747.56579,-0.00052,-0.7,284.07,DETECTED,747.56537,747.56445,747.57196,13.4566,13.1745,13.9213,3.584E7,1.023E7,3.89E5,3.584E7,0.2857,2.0298,2.7721,5,-0.1791,DETECTED,747.56527,747.5639,747.57184,13.4532,13.1565,13.9843,3.542E7,1.031E7,3.501E5,3.542E7,0.2618,2.1517,2.9773,6,-0.1627,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,747.56517,747.56403,747.57184,13.4187,13.1373,13.9166,3.804E7,1.036E7,3.921E5,3.804E7,0.2512,2.3818,3.0536,5,-0.1607
13301,13.4449,13.2896,13.4608,687.54308,687.54193,687.54419,5.707E5,5.413E4,7.68E4,5.707E5,1,0.25,1,5,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,687.54308,687.54193,687.54419,13.4449,13.2896,13.4608,5.707E5,5.413E4,7.68E4,5.707E5,0.1199,0.5513,0.1115,1,-0.0965,UNKNOWN,,,,,,,,,,,,,,,
13302,13.4449,13.149,13.8531,747.56536,747.56439,747.57172,3.367E7,1.009E7,4.076E5,3.367E7,6,0.25,1,3,1,0,0,0,0,SM 8:1;2O/26:0 (0.836),SM 8:1;2O/26:0,0.836,3,0.9921,[M+HCOO]-,C39H79N2O6P,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP([O-])(=O)OCC[N+](C)(C)C)C(O)\C=C\CCC,747.56579,-0.00043,-0.57,284.07,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,747.56536,747.56439,747.57172,13.4449,13.149,13.8531,3.367E7,1.009E7,4.076E5,3.367E7,0.3008,1.6991,2.6796,6,-0.2832,UNKNOWN,,,,,,,,,,,,,,,
13303,13.4449,13.1649,13.8371,748.56833,748.56744,748.573,1.544E7,4.469E6,1.097E5,1.544E7,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,748.56833,748.56744,748.573,13.4449,13.1649,13.8371,1.544E7,4.469E6,1.097E5,1.544E7,0.3049,1.7418,2.4574,,,UNKNOWN,,,,,,,,,,,,,,,
13304,13.4449,13.2587,13.5542,749.57178,749.57098,749.57251,4.227E6,7.274E5,1.628E5,4.227E6,1,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,749.57178,749.57098,749.57251,13.4449,13.2587,13.5542,4.227E6,7.274E5,1.628E5,4.227E6,0.1668,0.8302,0.7288,1,-0.1315,UNKNOWN,,,,,,,,,,,,,,,
13305,13.4449,13.3977,13.6946,1466.07696,1466.07446,1466.0813,1.53E6,1.496E5,9.605E4,1.53E6,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1466.07696,1466.07446,1466.0813,13.4449,13.3977,13.6946,1.53E6,1.496E5,9.605E4,1.53E6,0.1324,3.0757,4.4801,,,UNKNOWN,,,,,,,,,,,,,,,
13306,13.4449,13.3977,13.6637,1553.12638,1553.12427,1553.13025,1.08E6,1.683E5,1.672E5,1.08E6,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1553.12638,1553.12427,1553.13025,13.4449,13.3977,13.6637,1.08E6,1.683E5,1.672E5,1.08E6,0.1816,2.8185,4.637,,,UNKNOWN,,,,,,,,,,,,,,,
13307,13.4449,13.3047,13.7415,1554.12917,1554.12415,1554.13624,9.476E5,2.121E5,1.429E5,9.476E5,1,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1554.12917,1554.12415,1554.13624,13.4449,13.3047,13.7415,9.476E5,2.121E5,1.429E5,9.476E5,0.2906,1.5582,2.6509,1,-0.0171,UNKNOWN,,,,,,,,,,,,,,,
13308,13.4449,13.2587,13.7895,1657.12368,1657.12061,1657.13184,3.166E6,7.717E5,7.84E4,3.166E6,1,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1657.12368,1657.12061,1657.13184,13.4449,13.2587,13.7895,3.166E6,7.717E5,7.84E4,3.166E6,0.2058,1.4414,1.9173,1,-0.0332,UNKNOWN,,,,,,,,,,,,,,,
13309,13.4449,13.3977,13.7733,1658.12733,1658.12354,1658.13184,1.848E6,3.428E5,1.02E5,1.848E6,0,0.25,1,5,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1658.12733,1658.12354,1658.13184,13.4449,13.3977,13.7733,1.848E6,3.428E5,1.02E5,1.848E6,0.1912,3.8291,6.3511,,,UNKNOWN,,,,,,,,,,,,,,,
13310,13.45,13.2948,13.7301,854.5708,854.5694,854.57214,1.299E6,3.479E5,3.336E5,1.299E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,854.5708,854.5694,854.57214,13.45,13.2948,13.7301,1.299E6,3.479E5,3.336E5,1.299E6,0.3353,1.4021,1.8042,,
13311,13.45,13.2792,13.7922,868.55303,868.55084,868.55798,2.15E6,5.564E5,9.26E4,2.15E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,868.55303,868.55084,868.55798,13.45,13.2792,13.7922,2.15E6,5.564E5,9.26E4,2.15E6,0.3007,1.5014,2.139,,
13312,13.4514,13.2847,13.6478,687.54326,687.53931,687.54608,6E5,1.019E5,6.651E4,6E5,8,1,4,2,0.868,1.37,0.00094,0.067,0,,,,,,,,,,,,,DETECTED,687.5435,687.54126,687.54578,13.4256,13.2847,13.5954,5.837E5,1.019E5,6.651E4,5.837E5,0.171,1.1031,1.5189,2,-0.056,DETECTED,687.54376,687.54126,687.54608,13.4373,13.2978,13.5635,5.425E5,8.672E4,9.957E4,5.425E5,0.1777,0.9523,0.7346,2,-0.0641,DETECTED,687.54281,687.53931,687.54419,13.4925,13.4608,13.6478,4.576E5,5.702E4,1.041E5,4.576E5,0.1499,2.9459,4.8919,2,-0.0011,DETECTED,687.54297,687.54126,687.54517,13.45,13.3411,13.4956,6E5,5.919E4,2.283E5,6E5,0.0564,0.709,0.418,2,-0.0829
13313,13.4532,13.1884,13.8132,748.56829,748.56757,748.57343,1.634E7,4.403E6,1.312E5,1.634E7,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,748.56829,748.56757,748.57343,13.4532,13.1884,13.8132,1.634E7,4.403E6,1.312E5,1.634E7,0.3076,1.5846,2.4536,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13314,13.4532,13.2517,13.469,841.53387,841.5321,841.53716,3.998E5,4.79E4,7.222E4,3.998E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,841.53387,841.5321,841.53716,13.4532,13.2517,13.469,3.998E5,4.79E4,7.222E4,3.998E5,0.0612,0.5394,0.0787,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13315,13.4532,13.2819,13.7185,1466.07677,1466.07434,1466.08252,1.512E6,2.17E5,7.474E4,1.512E6,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1466.07677,1466.07434,1466.08252,13.4532,13.2819,13.7185,1.512E6,2.17E5,7.474E4,1.512E6,0.1253,1.2327,1.3535,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13316,13.4532,13.3138,13.7346,1553.12669,1553.12231,1553.13167,1.043E6,2.15E5,1.756E5,1.043E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1553.12669,1553.12231,1553.13167,13.4532,13.3138,13.7346,1.043E6,2.15E5,1.756E5,1.043E6,0.1877,1.5093,2.0521,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13317,13.4566,13.2847,13.7652,212.89301,212.89262,212.89328,3.096E5,9.002E4,5.088E4,3.096E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,212.89301,212.89262,212.89328,13.4566,13.2847,13.7652,3.096E5,9.002E4,5.088E4,3.096E5,0.328,1.3983,1.6198,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13318,13.4566,13.2059,13.8285,748.56841,748.56769,748.57251,1.583E7,4.4E6,1.024E5,1.583E7,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,748.56841,748.56769,748.57251,13.4566,13.2059,13.8285,1.583E7,4.4E6,1.024E5,1.583E7,0.2888,1.679,2.6898,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13319,13.4566,13.3938,13.5644,776.52178,776.5188,776.52289,5.589E5,6.302E4,2.239E5,5.589E5,2,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,DETECTED,776.52178,776.5188,776.52289,13.4566,13.3938,13.5644,5.589E5,6.302E4,2.239E5,5.589E5,0.1385,1.36,1.72,2,-0.0362,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13320,13.4566,13.2997,13.8895,868.55306,868.55042,868.55902,2.142E6,6.378E5,8.068E4,2.142E6,1,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,868.55306,868.55042,868.55902,13.4566,13.2997,13.8895,2.142E6,6.378E5,8.068E4,2.142E6,2.133,1.8365,2.4337,1,-0.1163,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13321,13.459,13.2287,13.9069,867.54978,867.54822,867.55304,3.776E6,1.284E6,7.673E4,3.776E6,18,1,4,0,0.89,0.28,0.00024,0.1057,0,,,,,,,,,,,,,DETECTED,867.54986,867.54822,867.55261,13.4097,13.2535,13.8597,3.775E6,1.284E6,8.164E4,3.775E6,0.379,83.6413,3.2372,5,-0.0993,DETECTED,867.54971,867.54865,867.5522,13.5154,13.2517,13.9069,3.776E6,1.27E6,2.839E5,3.776E6,0.3712,1.2002,1.5568,5,-0.2208,DETECTED,867.54988,867.54938,867.55304,13.4766,13.2287,13.632,3.641E6,9.55E5,7.673E4,3.641E6,0.3026,0.8217,0.7351,3,-0.1792,DETECTED,867.54964,867.54883,867.55172,13.4341,13.2323,13.8697,3.617E6,1.169E6,1.494E5,3.617E6,0.3595,1.8285,2.0678,5,-0.1581
13322,13.4591,13.2746,13.6668,750.57284,750.56946,750.57458,8.415E5,1.459E5,6.901E4,8.415E5,5,1,4,1,0.918,1.1,0.00082,0.0277,0,,,,,,,,,,,,,DETECTED,750.57275,750.5705,750.57385,13.4725,13.4415,13.6112,7.35E5,8.484E4,2.214E5,7.35E5,0.1456,2.7326,4.4653,1,0.0517,DETECTED,750.57299,750.56964,750.57452,13.469,13.2819,13.6091,8.415E5,1.361E5,6.901E4,8.415E5,0.1073,0.8943,0.8357,2,-0.0211,DETECTED,750.57322,750.57129,750.57458,13.4449,13.2746,13.57,8.139E5,1.276E5,9.347E4,8.139E5,0.1818,0.8674,0.7746,1,0.0445,DETECTED,750.57239,750.56946,750.57422,13.45,13.2792,13.6668,7.891E5,1.459E5,1.205E5,7.891E5,0.1419,1.1345,1.2541,1,0.0252
13323,13.4608,13.4449,13.8056,801.54676,801.54303,801.54742,1.023E6,2.064E5,1.444E5,1.023E6,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,801.54676,801.54303,801.54742,13.4608,13.4449,13.8056,1.023E6,2.064E5,1.444E5,1.023E6,0.2696,11.3181,21.2975,,,UNKNOWN,,,,,,,,,,,,,,,
13324,13.4608,13.4449,13.5382,863.56595,863.56476,863.56738,4.283E5,2.384E4,1.321E5,4.283E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,863.56595,863.56476,863.56738,13.4608,13.4449,13.5382,4.283E5,2.384E4,1.321E5,4.283E5,0.0783,2.93,4.86,,,UNKNOWN,,,,,,,,,,,,,,,
13325,13.4658,13.3871,13.4956,816.55633,816.55388,816.55786,5.122E5,3.296E4,2.258E5,5.122E5,1,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,816.55633,816.55388,816.55786,13.4658,13.3871,13.4956,5.122E5,3.296E4,2.258E5,5.122E5,0.077,0.6889,0.3779,1,-0.0523
13326,13.4658,13.45,13.7301,851.49408,851.49126,851.49512,4.151E5,7.324E4,1.412E5,4.151E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,851.49408,851.49126,851.49512,13.4658,13.45,13.7301,4.151E5,7.324E4,1.412E5,4.151E5,0.198,8.879,16.758,,
13327,13.469,13.4066,13.5934,869.55434,869.55206,869.55603,7.823E5,8.738E4,2.505E5,7.823E5,0,0.25,1,7,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,869.55434,869.55206,869.55603,13.469,13.4066,13.5934,7.823E5,8.738E4,2.505E5,7.823E5,0.0449,1.495,1.9899,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13328,13.469,13.4373,13.7346,1637.05816,1637.0481,1637.06335,4.601E5,9.25E4,9.816E4,4.601E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1637.05816,1637.0481,1637.06335,13.469,13.4373,13.7346,4.601E5,9.25E4,9.816E4,4.601E5,0.2313,4.6858,8.3715,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13329,13.4725,13.2997,13.8895,749.57169,749.57001,749.57306,3.925E6,1.107E6,3.539E5,3.925E6,2,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,749.57169,749.57001,749.57306,13.4725,13.2997,13.8895,3.925E6,1.107E6,3.539E5,3.925E6,0.2677,1.7786,2.4163,2,-0.1463,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13330,13.4725,13.2689,13.8444,850.4747,850.47388,850.47644,1.196E6,3.838E5,8.434E4,1.196E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,850.4747,850.47388,850.47644,13.4725,13.2689,13.8444,1.196E6,3.838E5,8.434E4,1.196E6,0.3277,1.4694,1.9808,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13331,13.4725,13.2535,13.9213,850.55955,850.5592,850.55981,1.936E8,6.512E7,2.527E6,1.936E8,6,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,850.55955,850.5592,850.55981,13.4725,13.2535,13.9213,1.936E8,6.512E7,2.527E6,1.936E8,0.3344,1.6579,2.1605,6,-0.2125,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13332,13.4725,13.2997,13.7652,850.64489,850.64435,850.64576,1.279E6,3.898E5,3.583E5,1.279E6,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,DETECTED,850.64489,850.64435,850.64576,13.4725,13.2997,13.7652,1.279E6,3.898E5,3.583E5,1.279E6,0.3324,1.3465,1.6931,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13333,13.4725,13.2535,13.8895,851.5626,851.56244,851.56317,1.007E8,3.386E7,1.471E6,1.007E8,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,851.5626,851.56244,851.56317,13.4725,13.2535,13.8895,1.007E8,3.386E7,1.471E6,1.007E8,0.3376,1.5651,2.1782,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13334,13.4725,13.3316,13.7354,853.56893,853.5686,853.56946,6.607E6,1.874E6,2.351E6,6.607E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,853.56893,853.5686,853.56946,13.4725,13.3316,13.7354,6.607E6,1.874E6,2.351E6,6.607E6,0.334,1.4324,1.8648,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13335,13.4725,13.2847,13.5954,854.57101,854.56958,854.57239,1.217E6,2.537E5,2.965E5,1.217E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,854.57101,854.56958,854.57239,13.4725,13.2847,13.5954,1.217E6,2.537E5,2.965E5,1.217E6,0.2576,0.8271,0.6543,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13336,13.4725,13.3156,13.5042,869.55543,869.55304,869.55896,6.915E5,7.305E4,1.283E5,6.915E5,0,0.25,1,7,1,0,0,0,0,,,,,,,,,,,,,DETECTED,869.55543,869.55304,869.55896,13.4725,13.3156,13.5042,6.915E5,7.305E4,1.283E5,6.915E5,0.0978,0.6007,0.2156,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
13337,13.4752,13.3573,13.5775,776.52089,776.51648,776.52289,7.578E5,6.295E4,1.254E5,7.578E5,2,0.5,2,1,0.907,0.41,0.00032,0.0504,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,776.52073,776.51648,776.52222,13.5004,13.4066,13.5775,7.578E5,5.259E4,1.254E5,7.578E5,0.1524,0.911,0.7299,1,0.02,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,776.52105,776.51855,776.52289,13.45,13.3573,13.5268,7.259E5,6.295E4,1.944E5,7.259E5,0.054,0.9143,0.8285,1,0.0541
13338,13.4766,13.2587,13.7415,212.89297,212.89255,212.89328,2.885E5,8.263E4,3.864E4,2.885E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,212.89297,212.89255,212.89328,13.4766,13.2587,13.7415,2.885E5,8.263E4,3.864E4,2.885E5,0.3119,1.1077,1.3958,,,UNKNOWN,,,,,,,,,,,,,,,
