row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_FRN5_O3.mzML Peak area,neg_FRN4_O3.mzML Peak area,neg_FRN3_O3.mzML Peak area,neg_FRN2_O3.mzML Peak area,neg_FRN1_O3.mzML Peak area,neg_HFO1_O3.mzML Peak area,neg_HFO3_O3.mzML Peak area,neg_HFO2_O3.mzML Peak area,neg_HFO5_O3.mzML Peak area,neg_HFO4_O3.mzML Peak area,
202,278.8644242282594,0.17689408,,,,,,,,,,,5415.0464,9826.842,7465.594,3232.707,0,6076.812,7847.301,6921.6357,0,5454.4795,
203,420.84297174438825,0.17702743,,,,,,,,,,,0,0,2364.8083,0,0,0,0,5042.903,0,0,
204,554.1964621269952,0.17702743,,,,,,,,,,,0,0,2297.0952,0,0,0,0,3753.0579,0,0,
205,241.91155511469776,0.18262763,,,,,,,,,,,8550.5,7717.9077,5247.3096,0,4886.7236,7879.675,5247.5815,8801.469,0,8120.732,
206,608.0634539300022,0.18453881,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2044.5295,
207,338.91015471583125,0.18706901,,,,,,,,,,,6402.7476,0,0,4639.463,2562.7532,0,0,0,6267.25,0,
208,418.98092223686535,0.19037986,,,,,,,,,,,0,0,17529.785,42441.605,0,0,8747.511,0,0,0,
209,485.1015359997405,0.19174017,,,,,,,,,,,34503.11,0,47484.508,31910.025,18509.883,0,45939.754,0,17755.541,0,
210,274.8830476658346,0.19290873,,,,,,,,,,,10756.868,0,0,17031.002,16424.684,28109.809,7729.806,0,0,0,
211,309.8597963449464,0.19717257,,,,,,,,,,,0,16120.756,8030.8066,7557.038,11596.506,18097.564,14202.416,15667.754,0,0,
212,314.8911762718336,0.19842336,,,,,,,,,,,0,0,0,0,0,17020.693,0,0,31189.072,0,
213,538.1647552216112,0.19881088,,,,,,,,,,,0,0,0,0,0,4459.1284,0,0,0,0,
214,545.1697059950981,0.19881088,,,,,,,,,,,0,0,0,0,0,2777.5535,0,0,0,0,
215,653.2901094409337,0.19881088,,,,,,,,,,,0,0,0,0,0,6816.0205,0,0,0,0,
216,230.901723152694,0.19931151,,,,,,,,,,,6168.902,0,0,0,0,5968.5215,0,7617.7188,7196.075,0,
217,419.9770721238796,0.19937529,,,,,,,,,,,0,2914.699,3102.0037,3497.9956,0,10944.636,5427.756,4282.63,0,4049.2124,
218,357.84797463900594,0.20185654,,,,,,,,,,,8231.615,4917.061,0,3260.648,0,9200.339,5803.6226,3530.622,6553.0625,0,
219,283.95824643428244,0.20235962,,,,,,,,,,,0,0,0,0,6486.6865,15576.529,0,0,6341.8706,0,
220,212.90852357511554,0.20242147,,,,,,,,,,,11295.59,33903.977,0,0,0,29849.24,0,33573.598,0,14303.824,
221,499.0811124065926,0.2044671,,,,,,,,,,,5698.719,2864.5225,0,3479.365,3443.408,0,4639.679,0,0,6268.5293,
222,570.1934993674569,0.20652255,,,,,,,,,,,0,9728.79,0,6730.5063,0,0,8174.741,10373.205,0,0,
223,276.86752531336253,0.20692644,,,,,,,,,,,0,38362.156,0,0,11543.139,0,0,0,0,0,
224,224.90868088805556,0.20796883,,,,,,,,,,,0,0,0,23699.723,0,0,0,20470.494,0,0,
225,582.1910745990921,0.20899683,,,,,,,,,,,0,0,0,3548.1782,0,12864.463,0,0,0,5649.0054,
226,433.82898880736843,0.20920236,,,,,,,,,,,22047.426,0,0,0,25886.768,28642.592,13714.249,31087.525,13867.537,0,
227,486.09809757133115,0.2105726,,,,,,,,,,,4381.8726,0,0,0,4498.54,0,0,0,3946.5034,4192.7803,
228,735.7915509700134,0.21311705,,,,,,,,,,,0,0,0,0,0,0,0,0,5996.323,0,
229,587.1698812929073,0.21315682,,,,,,,,,,,0,19100.771,0,19566.635,0,0,0,0,0,0,
230,652.2877685993631,0.2141327,,,,,,,,,,,38185.36,23282.223,0,33735.18,0,44415.164,0,30797.414,0,0,
231,286.89651088558776,0.21418688,,,,,,,,,,,0,0,0,0,0,65184.055,0,0,21233.691,0,
232,588.1667869157747,0.21441713,,,,,,,,,,,0,0,0,0,0,16927.807,0,0,0,0,
233,670.1330502981616,0.21467488,,,,,,,,,,,0,3630.3118,0,0,0,0,0,0,0,0,
234,275.88744742247025,0.21521643,,,,,,,,,,,0,0,0,0,0,4434.183,0,0,0,2008.8398,
235,622.0440636663014,0.21521643,,,,,,,,,,,0,0,0,0,0,6436.6147,0,0,0,2518.3267,
236,348.92312130158683,0.21618219,,,,,,,,,,,0,0,2403.6191,0,7770.026,13571.158,3752.3052,0,3590.7156,5552.2617,
237,509.1924777393103,0.21625197,,,,,,,,,,,4391.114,4213.3545,5405.26,0,3694.5447,6503.698,0,0,2872.8022,5459.277,
238,283.89680276333047,0.21846099,,,,,,,,,,,22714.816,5038.2285,0,5646.0483,0,20563.053,8388.483,0,13349.772,0,
239,205.91399808795768,0.21953863,,,,,,,,,,,0,0,5312.092,0,2197.31,4430.0474,0,0,0,0,
240,252.90358842041118,0.22094654,,,,,,,,,,,0,0,0,0,0,32178.994,0,15509.265,0,0,
241,334.8834573132069,0.22194856,,,,,,,,,,,0,0,0,0,40635.652,25949.31,0,0,0,0,
242,604.1784898186785,0.22279364,,,,,,,,,,,7504.5557,0,0,0,0,0,0,0,0,3518.5273,
243,317.91687917346525,0.2229767,,,,,,,,,,,0,0,0,0,0,22053.293,0,8980.311,0,0,
244,281.9063216341901,0.2233043,,,,,,,,,,,9313.874,6673.1377,6329.93,3813.3462,0,0,4889.0566,6881.0312,3996.5918,8727.607,
245,217.9077002086127,0.22358115,,,,,,,,,,,7698.229,5456.014,2692.3896,4194.9277,6310.057,3583.183,0,5376.378,3425.671,2550.9775,
246,213.91640175095844,0.22475263,,,,,,,,,,,9803.131,7249.54,0,0,10402.018,9721.188,4968.5146,16282.551,7225.1396,0,
247,337.9072158179762,0.22485824,,,,,,,,,,,0,75526.29,0,0,0,221517.78,0,0,0,105274.86,
248,434.8287234409488,0.22957154,,,,,,,,,,,2978.6707,0,0,0,0,0,0,0,0,0,
249,524.1852529442633,0.22967249,,,,,,,,,,,0,0,5505.9736,0,0,0,0,0,0,7869.1826,
250,255.89841144353582,0.2302085,,,,,,,,,,,0,0,0,0,0,10925.479,0,11180.322,0,3233.502,
251,274.91185575178827,0.23025261,,,,,,,,,,,4771.6245,0,5611.6133,3499.4844,2949.2534,10364.068,4569.3154,7059.572,8115.055,12769.758,
252,295.8311684784213,0.23043925,,,,,,,,,,,0,0,0,0,0,12906.158,0,3557.7124,0,0,
253,435.82495451481657,0.23241341,,,,,,,,,,,0,7473.5747,9102.678,8986.463,0,6868.7188,0,6980.451,0,0,
254,219.9421579282787,0.23245999,,,,,,,,,,,0,5277.979,0,0,0,5905.948,0,2323.7903,0,4005.5854,
255,585.1652318984158,0.23438084,,,,,,,,,,,0,0,0,0,8902.555,0,0,12895.944,0,13307.705,
256,335.9119126217733,0.23472999,,,,,,,,,,,0,0,0,0,0,0,0,3532.3433,5150.706,4564.1123,
257,353.8563571166074,0.23501858,,,,,,,,,,,8720.925,7219.6084,0,8871.074,6601.8213,9327.916,0,0,0,0,
258,353.85652194507924,0.23594956,,,,,,,,,,,0,5061.8564,0,6007.0083,0,0,0,0,0,0,
259,250.9317598872292,0.23639394,,,,,,,,,,,0,2539.442,0,0,0,2393.654,0,0,0,0,
260,544.1672461440581,0.23642564,,,,,,,,,,,13112.9,0,0,0,14448.444,0,8838.551,0,6484.3276,0,
261,305.8908358595112,0.23700446,,,,,,,,,,,0,2319.068,0,3060.2334,0,0,2443.2263,0,0,2949.7832,
262,574.1891705368661,0.2373017,,,,,,,,,,,0,5926.3594,5476.2915,3331.3418,0,7025.583,4803.4976,3341.9236,5925.2983,0,
263,255.96333524306672,0.23884737,,,,,,,,,,,0,5385.259,12139.635,0,0,0,0,0,13464.202,0,
264,482.10475327277396,0.23892166,,,,,,,,,,,0,0,0,1949.909,0,7579.041,5351.7964,0,0,0,
265,355.8516866501486,0.23902614,,,,,,,,,,,0,0,88065.266,0,168301.55,193418.34,0,0,0,0,
266,227.8902101296472,0.23981759,,,,,,,,,,,0,4195.605,1398.3837,0,0,5161.9463,0,0,0,6066.821,
267,271.8877812595138,0.2413735,,,,,,,,,,,20060.713,10911.705,7424.3394,9768.47,11670.936,15837.908,4941.922,0,0,0,
268,278.86434641579797,0.24423783,,,,,,,,,,,0,0,0,0,0,0,0,0,4067.5273,0,
269,338.8747972626635,0.24503642,,,,,,,,,,,0,14478.846,6110.0933,0,0,0,0,0,0,0,
270,668.1365210365412,0.24531578,,,,,,,,,,,8276.046,0,4885.2627,0,9118.343,5975.097,10080.884,10006.561,4179.001,4883.977,
271,338.88368914545293,0.245696,,,,,,,,,,,0,4387.169,0,4046.5103,3416.6738,9338.025,0,6876.1045,0,5390.9116,
272,246.86407489054582,0.24611302,,,,,,,,,,,4147.3916,4928.493,0,0,0,10289.591,2992.4812,11661.525,2601.1646,0,
273,269.9063067653119,0.24831688,,,,,,,,,,,0,3154.256,3521.9473,0,0,3409.1707,0,0,0,0,
274,564.0750198558914,0.25035626,,,,,,,,,,,15575.423,11778.955,7636.9116,0,0,12076.636,13212.087,0,0,0,
275,351.8603534361395,0.25175285,,,,,,,,,,,29512.436,26694.809,0,11501.377,18990.332,0,0,0,0,0,
276,275.87979680905164,0.25233582,,,,,,,,,,,0,0,5593.3877,0,0,0,0,9140.533,0,0,
277,311.8568004255524,0.2527827,,,,,,,,,,,3085.504,0,0,0,4828.6914,4563.8037,0,0,0,0,
278,247.92438561602407,0.25471872,,,,,,,,,,,0,87097.01,0,0,0,0,72449.88,0,0,105034.414,
279,538.1645213509353,0.25653812,,,,,,,,,,,0,0,0,0,0,3093.1357,0,0,0,0,
280,301.89120285588575,0.25745445,,,,,,,,,,,0,15870.504,0,0,0,29386.89,0,0,0,0,
281,241.8989487777394,0.25873557,,,,,,,,,,,0,0,0,0,52324.254,176128.45,0,101492.84,57593.645,0,
282,303.88656514357,0.2670003,,,,,,,,,,,0,222154.5,0,0,0,690866.94,0,0,0,0,
283,245.92900148411286,0.270356,,,,,,,,,,,1297.6757,0,2429.917,4970.322,0,2250.831,0,0,7571.156,0,
284,563.0782018925769,0.27114874,,,,,,,,,,,31068.875,0,0,0,0,0,0,0,0,0,
285,564.0743334495568,0.27273893,,,,,,,,,,,6269.1973,0,6152.4517,0,0,0,0,0,0,0,
286,305.89065286184774,0.2727791,,,,,,,,,,,0,2169.2742,0,0,0,0,0,0,0,0,
287,300.94835283246954,0.2732848,,,,,,,,,,,0,0,0,0,0,113068.414,0,0,41491.82,81282.52,
288,304.8861361617947,0.27388746,,,,,,,,,,,0,0,0,0,0,7773.7695,0,5050.6577,2173.2297,0,
289,524.1853702959024,0.2754837,,,,,,,,,,,0,14487.426,14572.1455,0,18054.352,38179.695,22624.78,14693.834,6937.8657,9385.926,
290,588.1671715036181,0.27646756,,,,,,,,,,,5264.686,0,0,0,7293.6875,20385.074,10484.581,23331.553,0,14442.488,
291,546.1642754936628,0.27712718,,,,,,,,,,,0,0,0,0,0,0,2423.7349,0,4957.32,4153.995,
292,257.89365503463046,0.27740058,,,,,,,,,,,94281.23,120767.56,0,0,193397.31,0,0,0,0,0,
293,560.081469112047,0.28112122,,,,,,,,,,,0,1809.413,3389.6743,0,4214.088,4835.955,0,0,0,0,
294,415.9846556817553,0.28126752,,,,,,,,,,,0,0,0,4861.7764,0,0,4578.504,7429.8867,3018.458,0,
295,582.1908648952452,0.28219473,,,,,,,,,,,0,0,0,3293.8916,0,0,0,0,6711.5977,3112.019,
296,252.9272429303985,0.2838517,,,,,,,,,,,0,70420.31,0,0,0,199776.42,0,0,73168.39,0,
297,275.8799125429942,0.28581172,,,,,,,,,,,0,0,3979.2515,0,16479.748,10881.971,3911.3818,3702.5037,8388.562,0,
298,283.89664904917635,0.28641087,,,,,,,,,,,0,0,0,0,0,0,0,0,6748.635,0,
299,286.89645973354925,0.28641087,,,,,,,,,,,0,0,0,0,0,0,0,0,13244.828,0,
300,304.88579194673224,0.28641087,,,,,,,,,,,0,0,0,0,0,0,0,0,2926.1328,0,
301,338.90994087237686,0.28641087,,,,,,,,,,,0,0,0,0,0,0,0,0,4158.7637,0,
302,668.1366682407538,0.28661108,,,,,,,,,,,0,0,0,0,0,4207.56,0,0,0,0,
303,281.9062900503204,0.2870343,,,,,,,,,,,0,0,0,0,9157.108,0,0,0,0,0,
304,585.1657136732692,0.2870343,,,,,,,,,,,0,0,0,0,6403.287,0,0,0,0,0,
305,356.85142645034426,0.2882724,,,,,,,,,,,0,15384.316,10053.283,0,0,8287.13,0,0,0,0,
306,309.85939628480145,0.28871462,,,,,,,,,,,0,0,6217.675,0,0,0,0,0,0,0,
307,433.82879573404,0.28871462,,,,,,,,,,,0,0,26930.682,0,0,0,0,0,0,0,
308,569.1906986508722,0.28871462,,,,,,,,,,,0,0,40715.613,0,0,0,0,0,0,0,
309,283.9582438940769,0.28900263,,,,,,,,,,,0,0,0,7798.768,0,0,13606.825,6835.907,6378.1343,12403.609,
310,357.8481046608939,0.29204446,,,,,,,,,,,0,10473.256,4733.2363,4972.159,0,5456.6733,4721.849,6236.839,3884.4116,15290.273,
311,400.873510601396,0.29251313,,,,,,,,,,,0,0,0,0,0,2288.4653,4388.368,0,4583.2036,0,
312,653.2896575606433,0.29301557,,,,,,,,,,,5604.8647,5496.9463,0,0,8472.447,0,16463.191,9181.197,9416.547,0,
313,337.8784878688884,0.29820186,,,,,,,,,,,46458.574,0,19315.979,58924.992,0,57582.293,41925.508,32416.32,0,0,
314,211.9007113632043,0.2991082,,,,,,,,,,,0,45336.043,0,0,0,0,0,0,29765.123,80181.23,
315,585.1652651048437,0.30091262,,,,,,,,,,,11466.508,9833.086,20976.521,0,8664.892,41975.156,35925.43,0,9061.898,18224.11,
316,607.0621793478546,0.30156574,,,,,,,,,,,0,0,12303.765,19351.65,7855.091,0,9920.358,18807.014,23689.133,26372.625,
317,201.90589309041917,0.3020109,,,,,,,,,,,0,0,0,0,0,0,0,0,8101.6377,0,
318,485.1015666973838,0.3020109,,,,,,,,,,,0,0,0,0,0,0,0,0,37356.297,0,
319,574.1885514760738,0.3030514,,,,,,,,,,,0,0,0,6871.189,0,0,0,0,0,0,
320,278.864219127361,0.30308685,,,,,,,,,,,0,3100.0908,0,0,0,6331.8525,5739.304,0,3059.9648,5162.009,
321,311.8568628750736,0.30375385,,,,,,,,,,,0,0,0,0,0,4081.7441,0,2644.8662,0,0,
322,337.9071521180058,0.30400416,,,,,,,,,,,0,63188.566,0,0,0,0,0,0,0,0,
323,499.08100263802015,0.30540696,,,,,,,,,,,0,2940.3074,0,2658.6746,4566.858,10770.853,6391.358,0,3484.957,0,
324,509.1929283537136,0.30622524,,,,,,,,,,,3791.7117,4915.827,0,0,2583.9233,4374.1475,0,6753.2627,0,0,
325,255.8983519345671,0.3073327,,,,,,,,,,,0,6675.2554,0,8896.924,8363.572,5462.174,5065.5625,0,7977.1206,3892.2979,
326,486.09804847256174,0.30741808,,,,,,,,,,,0,0,0,0,0,0,3014.148,7243.0376,4889.0894,5782.243,
327,317.9168967893741,0.30904406,,,,,,,,,,,19890.357,0,7828.5435,6158.7017,0,8872.057,15768.731,14993.283,14046.629,21979.604,
328,276.86755918720274,0.30926925,,,,,,,,,,,0,0,0,17168.256,26588.623,0,44342.508,40244.305,39496.26,0,
329,212.90846615208585,0.3107794,,,,,,,,,,,0,13137.094,0,0,0,0,0,0,8665.055,0,
330,508.1892786393274,0.31570706,,,,,,,,,,,0,0,32480.8,21673.748,0,0,34893.137,34312.418,0,0,
331,219.94215041573776,0.3163008,,,,,,,,,,,0,2531.1108,0,4866.8423,4027.5347,3990.6074,3292.8396,0,5132.5107,3799.3547,
332,456.8388823730065,0.3173987,,,,,,,,,,,0,0,0,0,0,2738.3008,1092.9873,1155.7881,0,0,
333,622.0435391035535,0.31782365,,,,,,,,,,,4883.3457,0,0,0,0,6106.6562,0,0,0,0,
334,604.1785437420739,0.31789672,,,,,,,,,,,6348.3633,0,0,0,0,0,0,0,0,0,
335,420.843147549114,0.31890497,,,,,,,,,,,19880.941,0,5235.2075,0,0,7988.3687,0,7504.632,0,3824.4192,
336,281.9063362776863,0.3207563,,,,,,,,,,,0,0,0,6495.104,8175.5703,11566.813,6206.6855,8616.432,10852.652,3688.3872,
337,484.0999778617866,0.32088643,,,,,,,,,,,0,0,0,0,0,0,0,236022.9,0,0,
338,348.9232972663928,0.32125103,,,,,,,,,,,0,0,0,4283.72,8024.6,0,0,0,4478.1016,0,
339,544.1674679860921,0.32148814,,,,,,,,,,,0,0,0,0,0,36245.883,26096.184,0,11519.115,0,
340,274.8829641452706,0.3218534,,,,,,,,,,,9142.067,0,0,0,6790.2183,0,10550.075,0,17683.264,0,
341,309.8597483888582,0.32269704,,,,,,,,,,,5933.8667,0,5721.6504,0,0,9601.813,0,0,0,0,
342,335.91187254508475,0.32553783,,,,,,,,,,,0,0,0,0,8797.345,0,7382.834,7673.0327,5844.654,0,
343,301.8911455505026,0.32612237,,,,,,,,,,,0,0,0,0,19885.383,8516.383,0,17253.9,0,10520.414,
344,353.856402912567,0.32680687,,,,,,,,,,,6304.347,9321.298,12727.139,8658.838,8815.779,5889.77,4224.7197,22716.338,0,10239.171,
345,405.12202111366645,0.330287,,,,,,,,,,,0,0,0,1616.8376,0,0,0,7680.9785,2660.1506,3595.8086,
346,217.9076885448068,0.33140573,,,,,,,,,,,4722.048,0,6490.4116,3755.4429,2515.2354,0,0,2756.2002,4288.8022,0,
347,370.83303312982446,0.3326279,,,,,,,,,,,2800.2998,0,0,0,0,0,0,0,0,0,
348,355.8517497734126,0.33424938,,,,,,,,,,,0,0,0,49210.438,0,0,0,0,0,0,
349,599.2177337191181,0.33424938,,,,,,,,,,,0,0,0,2771.9045,0,0,0,0,0,0,
350,564.0753942017587,0.33457094,,,,,,,,,,,0,0,7026.528,0,0,0,0,0,0,0,
351,213.91636053284492,0.33501282,,,,,,,,,,,6048.119,0,5527.301,10942.095,5406.58,6179.58,5468.6064,0,4994.8164,12275.23,
352,205.91405425843848,0.33795917,,,,,,,,,,,4298.417,0,0,0,0,1716.3949,0,4276.3384,0,0,
353,434.82840815027214,0.3398622,,,,,,,,,,,5297.2046,0,0,0,0,0,0,0,5077.5605,0,
354,435.8244963448063,0.341631,,,,,,,,,,,0,3073.7527,0,6157.881,0,0,0,0,0,0,
355,570.193512450038,0.34183303,,,,,,,,,,,11546.825,0,0,12248.854,19700.83,22191.21,11717.414,11568.613,7688.1416,3839.7957,
356,247.92436776153625,0.34317803,,,,,,,,,,,189789.78,0,0,107694.64,0,0,0,0,173426.98,0,
357,574.189350066482,0.3455454,,,,,,,,,,,0,0,5856.0728,3758.2612,9297.282,15823.405,5763.157,0,0,11388.407,
358,245.92877866314146,0.34819117,,,,,,,,,,,0,0,0,3024.117,0,0,0,0,0,0,
359,419.9768985025389,0.3484824,,,,,,,,,,,0,0,0,0,5047.4434,0,0,0,0,0,
360,250.9320117531655,0.34901264,,,,,,,,,,,0,3301.2385,0,0,0,0,0,0,0,0,
361,751.7661793126547,0.3493127,,,,,,,,,,,0,0,1361.1799,0,0,0,0,0,0,0,
362,309.85969709968026,0.35031295,,,,,,,,,,,8569.796,8530.633,6876.049,0,13470.846,12342.549,17572.605,0,29174.037,11945.365,
363,271.88780104147526,0.35052451,,,,,,,,,,,0,0,0,7611.7188,10363.805,10818.517,16997.03,21082.031,10091.813,13227.181,
364,582.1911203461918,0.35221428,,,,,,,,,,,0,0,0,7885.6543,3369.1836,0,0,6774.6626,0,4754.6123,
365,252.9034401843981,0.352781,,,,,,,,,,,26552.605,0,0,21186.148,26378.027,0,26359.451,0,40800.758,0,
366,255.9634276584045,0.35404095,,,,,,,,,,,25430.93,11480.83,11048.957,12238.369,15610.597,0,0,6780.091,12964.941,0,
367,295.8309760206329,0.35407996,,,,,,,,,,,16587.01,16746.07,15009.975,12462.934,19814.86,21142.664,23768.615,15233.847,19990.639,25024.234,
368,337.9072032884602,0.3553123,,,,,,,,,,,0,41309.35,0,126370.055,0,0,0,0,0,0,
369,246.86402411475152,0.35539606,,,,,,,,,,,3264.0947,0,0,0,0,8264.425,0,3417.5564,4788.06,0,
370,371.86081534406406,0.35600483,,,,,,,,,,,4192.798,0,2149.3972,0,0,7349.3613,0,3549.606,0,0,
371,311.85686560180847,0.36198816,,,,,,,,,,,0,0,0,0,0,5209.539,0,0,0,0,
372,227.89019876303854,0.36320344,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2294.6865,
373,255.89848911561825,0.36320344,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3791.722,
374,252.89680871304793,0.36378834,,,,,,,,,,,4135.747,0,0,0,0,0,0,0,0,0,
375,283.8967995078547,0.3651661,,,,,,,,,,,11634.154,7044.0884,4714.028,3994.3647,10774.12,0,6486.4443,0,0,23160.137,
376,433.82896068281326,0.37434456,,,,,,,,,,,0,18037.902,34381.875,46067.18,0,25594.69,31491.766,12332.756,0,11022.728,
377,653.2898617770396,0.37578234,,,,,,,,,,,0,0,0,0,5891.5894,0,0,0,0,0,
378,230.90171285155162,0.37614253,,,,,,,,,,,0,0,0,0,0,0,8655.192,0,0,0,
379,271.8877839252937,0.37690562,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13289.826,
380,305.8908290224463,0.37690562,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11249.746,
381,670.1335746275994,0.37788764,,,,,,,,,,,0,0,4729.8135,0,0,0,0,0,0,0,
382,241.91154181756943,0.38301843,,,,,,,,,,,0,0,7041.5835,2666.4287,8072.69,0,0,0,4528.9795,3611.1143,
383,668.1364623508152,0.38358986,,,,,,,,,,,8992.041,7444.046,14048.142,10649.857,0,4011.5913,0,0,0,0,
384,588.1672058858776,0.3843297,,,,,,,,,,,13118.949,6203.9478,0,4691.394,12553.826,0,9798.574,0,8140.133,0,
385,247.9243332773298,0.38855886,,,,,,,,,,,0,0,0,0,0,0,0,0,102523.195,0,
386,258.90103480831823,0.38855886,,,,,,,,,,,0,0,0,0,0,0,0,0,167110.92,0,
387,524.1854089113401,0.38855886,,,,,,,,,,,0,0,0,0,0,0,0,0,10895.745,0,
388,357.8480919900193,0.38973132,,,,,,,,,,,0,6337.718,8255.739,0,0,0,6681.316,4636.8794,0,0,
389,545.170081309827,0.39000693,,,,,,,,,,,0,0,0,0,0,3051.4736,0,0,0,0,
390,274.91177467939224,0.39129502,,,,,,,,,,,7121.0557,0,5494.691,0,10064.833,0,0,0,6704.465,5391.679,
391,241.89892046342058,0.39293844,,,,,,,,,,,166462.3,0,0,0,0,0,132800.62,0,0,0,
392,563.078372753781,0.39368144,,,,,,,,,,,0,20131.26,0,0,0,0,0,0,0,0,
393,585.165168091595,0.39368144,,,,,,,,,,,0,21276.182,0,0,0,0,0,0,0,0,
394,274.9117763864367,0.39435488,,,,,,,,,,,0,0,3964.2415,0,5261.0947,0,0,0,0,0,
395,219.94216390844818,0.39447483,,,,,,,,,,,5457.042,2791.8118,0,0,3841.6536,0,3365.7039,0,3433.8928,3690.0496,
396,587.1699091662281,0.39673758,,,,,,,,,,,76465.09,67078.87,37768.844,0,0,0,41081.164,0,0,0,
397,564.075212542814,0.3974572,,,,,,,,,,,0,12751.354,0,14801.1875,0,0,8688.361,13442.898,5367.486,17241.902,
398,274.8829225382178,0.39899948,,,,,,,,,,,0,0,11089.8955,16910.752,5297.6675,0,14026.666,12654.537,7504.0776,7364.8984,
399,546.1643195944052,0.39897478,,,,,,,,,,,0,0,2656.9746,2479.8262,0,5709.2734,3911.8276,0,0,0,
400,420.84316135663295,0.39909464,,,,,,,,,,,0,0,9299.209,3692.9106,6182.0386,5674.5,0,0,0,0,
401,652.2874724273316,0.4004469,,,,,,,,,,,0,0,0,34149.953,34974.273,0,0,0,44213.79,0,
402,356.8512720178271,0.40151954,,,,,,,,,,,0,5718.6987,0,0,0,0,0,0,0,7487.5225,
403,257.89366453369604,0.40153965,,,,,,,,,,,289488.9,0,0,303242.5,120583.31,0,176001.16,0,155433.72,362842.16,
404,435.82498008794914,0.40210137,,,,,,,,,,,0,2940.987,6056.689,4869.2075,2939.3716,6446.5356,0,3140.5283,7082.4766,5162.7227,
405,278.86421146375403,0.4035084,,,,,,,,,,,0,0,0,7685.0723,0,0,3179.4402,0,7775.2134,5573.059,
406,544.166984664633,0.40416095,,,,,,,,,,,0,0,0,0,0,0,0,0,5236.514,0,
407,283.95824088172935,0.40445,,,,,,,,,,,5726.317,14375.105,8220.914,15518.932,12682.013,13036.224,9725.059,13081.767,0,4460.812,
408,338.87489058058276,0.40502942,,,,,,,,,,,8446.678,0,3993.8398,11248.09,14117.0625,9615.829,13800.219,10670.245,6388.0166,15437.533,
409,255.89835093422383,0.40681624,,,,,,,,,,,8529.827,4997.0596,0,0,3648.6003,2806.0864,3328.4824,8705.956,4902.871,4558.612,
410,217.90769160545833,0.4071766,,,,,,,,,,,11839.742,0,3183.604,0,0,0,0,0,0,0,
411,212.90844480077465,0.40727136,,,,,,,,,,,0,0,0,0,28983.445,0,21930.951,0,13621.288,18092.006,
412,301.89111784855857,0.40736893,,,,,,,,,,,0,18332.703,19525.916,19435.473,0,9411.797,29039.773,6490.8955,30457.176,0,
413,250.93197487709824,0.40748572,,,,,,,,,,,0,4766.349,0,0,2215.984,0,0,0,2510.459,3831.4404,
414,338.90954560585027,0.40809667,,,,,,,,,,,0,2751.2341,0,0,0,0,0,0,0,2941.875,
415,275.87988370635424,0.40923756,,,,,,,,,,,13826.032,0,0,0,3226.7397,0,6132.0405,6877.568,4247.3833,0,
416,569.1908467070083,0.41470328,,,,,,,,,,,0,0,0,0,0,0,85071.59,0,0,67920.08,
417,418.9810009698017,0.4149922,,,,,,,,,,,6984.4775,22833.516,12262.754,9996.019,0,0,18160.021,0,0,16546.412,
418,252.9272438880454,0.42164016,,,,,,,,,,,155115.73,0,0,0,0,62810.71,149688.64,0,96540.516,118789.52,
419,303.88653869588404,0.4220885,,,,,,,,,,,0,0,0,0,0,0,451566.16,0,0,0,
420,509.1926533214941,0.42434382,,,,,,,,,,,5968.669,0,0,0,0,5756.9155,0,0,3813.8613,0,
421,317.9170576251472,0.4243883,,,,,,,,,,,11611.904,16277.52,23111.8,14355.933,0,0,10120.404,0,10711.115,0,
422,482.1044732470552,0.42534828,,,,,,,,,,,0,2350.0332,1842.7104,2744.3242,2098.3953,3166.8772,0,0,0,0,
423,211.90072382199878,0.42656392,,,,,,,,,,,62460.484,0,11718.609,19073.477,20973.113,0,0,26234.38,0,0,
424,574.1887522825601,0.43027315,,,,,,,,,,,0,0,0,0,0,0,3659.3892,0,0,9348.535,
425,570.1933254119193,0.4305027,,,,,,,,,,,6093.496,8617.849,0,0,0,0,0,0,0,0,
426,607.0623056714368,0.43083072,,,,,,,,,,,0,7997.347,0,7707.879,15061.492,6399.8745,7282.5215,13724.185,10117.854,0,
427,355.85171255015393,0.4327511,,,,,,,,,,,0,44523.715,0,123445.54,0,0,0,0,0,70962.76,
428,334.8833914513527,0.43288425,,,,,,,,,,,0,16807.602,0,21042.023,0,0,36166.273,0,0,0,
429,335.91179792437856,0.4353256,,,,,,,,,,,0,0,0,0,0,0,0,0,5073.7207,0,
430,584.1712893825888,0.4360854,,,,,,,,,,,0,0,0,0,0,0,0,0,5408.868,3860.0222,
431,314.89124348033226,0.43623823,,,,,,,,,,,0,0,0,0,0,5660.2334,0,0,12337.054,0,
432,255.96335433402706,0.43638656,,,,,,,,,,,0,0,0,0,10142.336,0,0,0,0,0,
433,433.8288055212473,0.43638656,,,,,,,,,,,0,0,0,0,19617.172,0,0,0,0,0,
