feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:NEG_liver1_0.mzML:area,datafile:NEG_liver1_1.mzML:area,datafile:NEG_liver1_2.mzML:area,datafile:NEG_liver1_3.mzML:area
23100,13.7167,695.46541,695.46573,0.46012331907121506,C39H69O8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_20:4,"PA 16:0_20:4(5,8,11,14)",0.8363750000000003,0.7112425000000329,0.13153579897232745,0.2599903891778653,All,Some,92706.65229442563,149620.6980566407,0.0,0.0
23193,13.7231,738.50786,738.50793,0.09478571196514278,C41H74NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_20:4,"PE 16:0_20:4(5,8,11,14)",0.7744500000000007,0.916257500000043,0.17372212126026293,0.3080484470082147,All,Some,0.0,5557695.996845701,4645912.21154272,0.0
23193,13.7231,738.50786,738.50793,0.09478571196514278,C41H74NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_20:4,"PE 16:0_20:4(8,11,14,17)",0.7670000000000005,0.8336257142857286,0.11314320449131106,0.25057713502162177,All,Some,0.0,5122304.003154299,6534087.788457279,0.0
23274,13.7266,781.52241,781.53889,21.08660261295683,C44H79O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_16:0,"PG O-22:5(7,10,13,16,19)_16:0",0.8506799999999994,0.6931190000000129,0.1608519793504441,0.28306148348035653,All,Some,0.0,135483.8322286366,0.0,0.0
23274,13.7266,781.52241,781.53889,21.08660261295683,C44H79O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:5_16:0,"PG O-22:5(4,7,10,13,16)_16:0",0.9783090909090908,0.8551700000000128,0.08431478825425692,0.2507997396943159,All,Some,0.0,359916.1677713634,0.0,0.0
23279,13.7266,801.50374,801.50759,4.803447962428843,C46H75O9P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_20:4,"PG O-20:5(5,8,11,14,17)_20:4(8,11,14,17)",0.910499999999999,0.6971409999999878,0.27499594642405883,0.38076085713924573,All,Some,0.0,1635233.2195676905,0.0,0.0
23279,13.7266,801.50374,801.50759,4.803447962428843,C46H75O9P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_20:4,"PG O-20:5(5,8,11,14,17)_20:4(5,8,11,14)",0.9041199999999989,0.7819789999999898,0.2154628984522997,0.34098021876183865,Some,Some,0.0,2379766.7804323095,0.0,0.0
23725,13.735,759.46464,759.55454,118.35884754232823,C42H81O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:2_16:0,"PG O-20:2(11,14)_16:0",0.8475999999999999,0.7374700000000303,0.11855152520024273,0.2533482201601972,All,Some,196000.0,,0.0,76251.97427193138
23725,13.735,759.46464,759.55454,118.35884754232823,C42H81O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:2_16:0,"PG O-20:2(8,11)_16:0",0.9872499999999995,0.8320050000000663,0.0,0.1819255000000066,All,None,0.0,,0.0,178848.02572806863
23727,13.7393,787.49607,787.58584,113.98122647803116,C44H85O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:2_16:0,"PG O-22:2(13,16)_16:0",0.7947500000000005,0.7266400000000317,0.33392312679628317,0.4192775014370298,All,Some,0.0,,310100.0,314900.0
23788,13.745,738.50777,738.50793,0.21665305603028442,C41H74NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_20:4,"PE 16:0_20:4(5,8,11,14)",0.772125,0.9121400000000506,0.17060080341123451,0.30490714272899266,All,Some,0.0,0.0,0.0,10915242.476800302
23788,13.745,738.50777,738.50793,0.21665305603028442,C41H74NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_20:4,"PE 16:0_20:4(8,11,14,17)",0.7887749999999998,0.8539150000000291,0.09817514489911998,0.24280911591929888,All,Some,0.0,0.0,0.0,464757.52319969813
23805,13.745,801.5036,801.50759,4.978118797408202,C46H75O9P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_20:4,"PG O-20:5(5,8,11,14,17)_20:4(8,11,14,17)",0.893380000000002,0.697097000000008,0.26316845362593383,0.3695824629007481,All,Some,0.0,0.0,0.0,1123455.408267315
23805,13.745,801.5036,801.50759,4.978118797408202,C46H75O9P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_20:4,"PG O-20:5(5,8,11,14,17)_20:4(5,8,11,14)",0.8966800000000006,0.7819150000000036,0.20717716503885747,0.33360123203108644,Some,Some,0.0,0.0,0.0,3053544.591732685
23829,13.7452,721.48112,721.48138,0.3603696604228335,C41H71O8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_20:4,"PA 18:1(6)_20:4(8,11,14,17)",0.7201249999999995,0.6021737499999773,0.25691383319691696,0.3377609415575312,Some,Some,32755.726235917904,20503.226888532972,40380.48522690838,424180.13793103443
23829,13.7452,721.48112,721.48138,0.3603696604228335,C41H71O8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_20:4,"PA 18:1(6)_20:4(5,8,11,14)",0.8131142857142848,0.7929528571428689,0.2181667996668765,0.33514015401921654,Some,Some,268588.079961945,182137.3648179383,257527.62924077665,90743.17241379312
23829,13.7452,721.48112,721.48138,0.3603696604228335,C41H71O8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_20:4,"PA 18:1(9)_20:4(8,11,14,17)",0.8661249999999994,0.7308999999999912,0.10003535448858948,0.23973078359087063,Some,Some,245056.19380213713,154859.40829352874,243391.88553231495,45776.68965517241
24020,13.7581,759.46506,759.55454,117.80589185864187,C42H81O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:2_16:0,"PG O-20:2(11,14)_16:0",0.8373499999999998,0.7375524999999925,0.09438888199027756,0.2330013555922213,All,Some,0.0,240500.0,0.0,71687.23063223509
24020,13.7581,759.46506,759.55454,117.80589185864187,C42H81O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:2_16:0,"PG O-20:2(8,11)_16:0",0.9782500000000001,0.8324225000000354,0.0,0.18106725000000357,All,None,0.0,0.0,384800.0,48612.76936776492
24413,13.7877,764.52342,764.52358,0.20928066084081565,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(11)_20:4(8,11,14,17)",0.7903999999999989,0.7564519999999788,0.2851302259156052,0.382789380732482,All,Some,0.0,0.0,0.0,1793570.8946655334
24413,13.7877,764.52342,764.52358,0.20928066084081565,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(9)_20:4(8,11,14,17)",0.7798749999999992,0.7327812499999737,0.28175510641824597,0.3766697101345941,Some,Some,0.0,0.0,0.0,1388123.734126346
24413,13.7877,764.52342,764.52358,0.20928066084081565,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(6)_20:4(8,11,14,17)",0.6971749999999988,0.6983724999999907,0.26744424964738006,0.353510149717903,Some,Some,0.0,0.0,0.0,1401305.3712081197
24556,13.7996,827.51962,827.52324,4.374499500407174,C48H77O9P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_20:4,"PG O-22:6(4,7,10,13,16,19)_20:4(5,8,11,14)",0.6807090909090919,0.6675118181818376,0.3847949177249059,0.4426580250890177,Some,Some,0.0,1511688.4034693222,0.0,516150.7555017263
24556,13.7996,827.51962,827.52324,4.374499500407174,C48H77O9P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_20:4,"PG O-22:6(4,7,10,13,16,19)_20:4(8,11,14,17)",0.7883000000000007,0.7793940000000361,0.2792526377198043,0.38017151017584716,All,Some,0.0,102311.59653067782,0.0,1167849.2444982738
24698,13.8061,764.52349,764.52358,0.11772037168578309,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(11)_20:4(8,11,14,17)",0.802040000000001,0.758066000000008,0.23249205112159718,0.34200424089727866,All,Some,999489.9283186643,0.0,0.0,0.0
24698,13.8061,764.52349,764.52358,0.11772037168578309,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(9)_20:4(8,11,14,17)",0.7775250000000007,0.7348599999999976,0.2296574968964865,0.3349644975171891,Some,Some,850462.6168224299,0.0,0.0,0.0
24698,13.8061,764.52349,764.52358,0.11772037168578309,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(6)_20:4(8,11,14,17)",0.7174250000000009,0.6984550000000098,0.21976308374460196,0.31739846699568264,Some,Some,2589047.454858906,0.0,0.0,0.0
24834,13.8266,764.52359,764.52358,0.013080041265375264,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(11)_20:4(8,11,14,17)",0.8150999999999993,0.7563300000000026,0.2039495295757293,0.32030262366058365,All,Some,0.0,2345078.770112482,0.0,0.0
24834,13.8266,764.52359,764.52358,0.013080041265375264,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(9)_20:4(8,11,14,17)",0.7797750000000003,0.7338400000000007,0.20793172686381334,0.3177068814910508,Some,Some,0.0,1106929.0690206026,0.0,0.0
24834,13.8266,764.52359,764.52358,0.013080041265375264,C43H76NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(9)_20:4(5,8,11,14)",0.8256750000000004,0.9080762500000219,0.16943406788946597,0.308922379311575,Some,Some,0.0,875992.1608669161,0.0,0.0
24908,13.8333,764.52361,764.52358,0.03924012379612579,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(11)_20:4(8,11,14,17)",0.8162599999999994,0.7563419999999723,0.16568657188775235,0.28980945751019904,All,Some,0.0,0.0,944370.2104238113,0.0
24908,13.8333,764.52361,764.52358,0.03924012379612579,C43H76NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(9)_20:4(5,8,11,14)",0.826175000000001,0.9080962499999714,0.1453292019396888,0.2896904865517483,Some,Some,0.0,0.0,2676951.25863829,0.0
24908,13.8333,764.52361,764.52358,0.03924012379612579,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(9)_20:4(8,11,14,17)",0.7778750000000003,0.7338499999999755,0.16790206189995655,0.2854941495199628,Some,Some,0.0,0.0,684678.5309378983,0.0
24932,13.8369,764.55471,764.52358,40.71816856186687,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(11)_20:4(8,11,14,17)",0.8951555555555548,0.8546188888888587,0.18257249365189335,0.321035439365956,All,Some,24856.176517957803,0.0,0.0,0.0
24932,13.8369,764.55471,764.52358,40.71816856186687,C43H76NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(9)_20:4(5,8,11,14)",0.8127249999999999,0.9362575000000106,0.17870178178940907,0.3178596754315284,Some,Some,102523.75583829924,0.0,0.0,0.0
24932,13.8369,764.55471,764.52358,40.71816856186687,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(9)_20:4(8,11,14,17)",0.8717714285714285,0.8419785714285614,0.17997777582343763,0.3153572206587491,Some,Some,70620.06764374295,0.0,0.0,0.0
24934,13.8369,827.51959,827.52324,4.410752258744141,C48H77O9P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_20:4,"PG O-22:6(4,7,10,13,16,19)_20:4(5,8,11,14)",0.6807666666666673,0.6741574999999879,0.39248485902952757,0.44948030389028765,Some,Some,968338.2526135191,0.0,0.0,0.0
24934,13.8369,827.51959,827.52324,4.410752258744141,C48H77O9P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_20:4,"PG O-22:6(4,7,10,13,16,19)_20:4(8,11,14,17)",0.7513833333333334,0.7208050000000128,0.3172405806234487,0.4010112978320936,All,Some,711661.747386481,0.0,0.0,0.0
25010,13.8489,827.51953,827.52324,4.483257775280693,C48H77O9P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_20:4,"PG O-22:6(4,7,10,13,16,19)_20:4(5,8,11,14)",0.6327750000000001,0.6622800000000097,0.3290277780177661,0.3927277224142139,Some,Some,0.0,0.0,1189592.9192748556,0.0
25010,13.8489,827.51953,827.52324,4.483257775280693,C48H77O9P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:6_20:4,"PG O-22:6(4,7,10,13,16,19)_20:4(8,11,14,17)",0.6279111111111111,0.6857133333333473,0.3039529108523494,0.37452477312632537,All,Some,0.0,0.0,463407.0807251443,0.0
25091,13.8549,764.55543,764.52358,41.65993153535313,C43H76NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(9)_20:4(5,8,11,14)",0.773228571428571,0.9275242857142985,0.18700064560152738,0.31967580219550884,Some,Some,0.0,51583.69346984931,0.0,0.0
25091,13.8549,764.55543,764.52358,41.65993153535313,C43H76NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(11)_20:4(5,8,11,14)",0.8353555555555547,0.9336944444444524,0.16349475258810428,0.3077008020704841,All,Some,0.0,44383.565774594805,0.0,0.0
25091,13.8549,764.55543,764.52358,41.65993153535313,C43H76NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_20:4,"PE 18:1(11)_20:4(8,11,14,17)",0.904839999999999,0.8692069999999716,0.15690379866232781,0.30292773892985936,All,Some,0.0,46932.7407555559,0.0,0.0
25555,13.9638,714.50783,714.50793,0.1399564592304776,C39H74NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:2,"PE 16:0_18:2(9,12)",0.8726666666666686,0.9399766666667043,0.09874798399479025,0.2602627205291695,All,Some,0.0,0.0,0.0,0.0
25555,13.9638,714.50783,714.50793,0.1399564592304776,C39H74NO8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:2,"PE 16:0_18:2(6,9)",0.8129999999999997,0.9396850000000541,0.07846293201148509,0.23803884560919347,All,Some,0.0,0.0,3107000.0,0.0
25557,13.9663,777.50327,777.50759,5.556215856371234,C44H75O9P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_18:2,"PG O-20:5(5,8,11,14,17)_18:2(9,12)",0.7419777777777775,0.7535444444444389,0.19132518680559363,0.3026123716666966,Some,Some,603861.5546568832,540873.1009274685,0.0,0.0
25557,13.9663,777.50327,777.50759,5.556215856371234,C44H75O9P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_18:2,"PG O-20:5(5,8,11,14,17)_18:2(6,9)",0.7336888888888891,0.7275966666666641,0.19132518680559363,0.2991887050000302,Some,Some,525138.4453431168,608126.8990725316,0.0,0.0
25569,13.9741,714.50775,714.50793,0.25192162667850454,C39H74NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:2,"PE 16:0_18:2(9,12)",0.8936500000000009,0.940172500000017,0.06861667623783389,0.2382755909902689,All,Some,1151718.0032382028,193722.46571468966,0.0,33592.00256703064
25569,13.9741,714.50775,714.50793,0.25192162667850454,C39H74NO8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:2,"PE 16:0_18:2(6,9)",0.8027000000000006,0.9396050000000287,0.07119102237461848,0.2311833178996977,All,Some,1928281.9967617968,2899277.5342853107,0.0,3091407.9974329695
25592,13.9743,777.50325,777.50759,5.581939078009742,C44H75O9P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_18:2,"PG O-20:5(5,8,11,14,17)_18:2(9,12)",0.7335999999999996,0.7265287499999857,0.19476114644005335,0.30182179215204125,Some,Some,0.0,0.0,0.0,638882.7263615101
25592,13.9743,777.50325,777.50759,5.581939078009742,C44H75O9P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_18:2,"PG O-20:5(5,8,11,14,17)_18:2(6,9)",0.7354666666666666,0.7275855555555558,0.1731210190578252,0.2848020374684824,Some,Some,0.0,0.0,0.0,537117.2736384898
25752,13.9928,777.50334,777.50759,5.4661845810020075,C44H75O9P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_18:2,"PG O-20:5(5,8,11,14,17)_18:2(9,12)",0.6634888888888892,0.6525711111110897,0.24308948687250018,0.3260775894979981,Some,Some,0.0,0.0,1137000.0,0.0
25752,13.9928,777.50334,777.50759,5.4661845810020075,C44H75O9P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_18:2,"PG O-20:5(5,8,11,14,17)_18:2(6,9)",0.7609333333333343,0.7134377777777874,0.17590856878064332,0.28816396613562684,Some,Some,0.0,0.0,0.0,0.0
26124,14.0275,671.46579,671.46573,0.08935675684029533,C37H69O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_18:2,"PA 16:0_18:2(9,12)",0.7891500000000002,0.567852500000015,0.2431186206891247,0.3301951465513013,All,Some,2146684.0471756672,3829697.9901069854,3911748.869818405,0.0
26124,14.0275,671.46579,671.46573,0.08935675684029533,C37H69O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_18:2,"PA 16:0_18:2(6,9)",0.6624999999999988,0.5506049999999902,0.21930569308374678,0.29675505446699635,All,Some,289315.95282433275,623302.0098930143,462251.1301815953,0.0
26131,14.0286,727.45358,727.49194,52.72910652454995,C40H73O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-18:4_16:0,"PG O-18:4(6,9,12,15)_16:0",0.8601428571428572,0.7194457142856956,0.16834680960809853,0.2926363048293341,All,Some,0.0,222200.0,0.0,0.0
26159,14.0317,729.46872,729.50759,53.2825162245236,C40H75O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-18:3_16:0,"PG O-18:3(6,9,12)_16:0",0.8584000000000008,0.8100383333333147,0.08187839436003892,0.23234654882136266,All,Some,16219.021964359717,0.0,0.0,0.0
26159,14.0317,729.46872,729.50759,53.2825162245236,C40H75O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-18:3_16:0,"PG O-18:3(9,12,15)_16:0",0.9189666666666655,0.8065583333333469,0.03439714397185888,0.20007021517748835,All,Some,95280.97803564028,0.0,0.0,103700.0
26362,14.0479,697.48101,697.48138,0.530480111132622,C39H71O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_18:2,"PA 18:1(9)_18:2(6,9)",0.6706000000000003,0.5873000000000275,0.43491340766123104,0.47372072612898763,Some,Some,250183.91467281638,0.0,0.0,0.0
26362,14.0479,697.48101,697.48138,0.530480111132622,C39H71O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_18:2,"PA 18:1(9)_18:2(9,12)",0.4800000000000004,0.359982500000001,0.4832783822701643,0.47062095581613156,Some,Some,250183.91467281638,0.0,0.0,0.0
26362,14.0479,697.48101,697.48138,0.530480111132622,C39H71O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_18:2,"PA 18:1(6)_18:2(6,9)",0.6136500000000007,0.5366124999999897,0.34813123438244736,0.393531237505957,Some,Some,507632.17065436725,0.0,0.0,0.0
26563,14.067,746.51334,746.51301,0.44205525629437853,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_22:6,"PE O-16:1(7)_22:6(4,7,10,13,16,19)",0.7999636363636362,0.8572572727272761,0.048600752657843825,0.2046026930353663,Some,Some,182560.32379366763,0.0,0.0,183070.51758684553
26563,14.067,746.51334,746.51301,0.44205525629437853,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_22:6,"PE O-16:1(9)_22:6(4,7,10,13,16,19)",0.785153846153846,0.8637476923076887,0.04496063132968616,0.2008586589099024,All,Some,111047.01833618793,0.0,0.0,88191.02108983106
26563,14.067,746.51334,746.51301,0.44205525629437853,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE O-16:1_22:6,"PE O-16:1(6)_22:6(4,7,10,13,16,19)",0.7620615384615382,0.8556115384615344,0.04885676820254164,0.2008527222543406,All,Some,160992.65787014444,0.0,0.0,148138.46132332348
26608,14.0691,697.4051,697.48138,109.3649267024118,C39H71O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_18:2,"PA 18:1(9)_18:2(9,12)",0.42180000000000195,0.38019000000002734,0.5117503186970024,0.48959925495760487,Some,Some,0.0,827689.1870050104,0.0,0.0
26608,14.0691,697.4051,697.48138,109.3649267024118,C39H71O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_18:2,"PA 18:1(9)_18:2(6,9)",0.7038000000000011,0.587379999999996,0.43775872020116857,0.4793249761609346,Some,Some,0.0,142655.40649749475,0.0,0.0
