feature_id,rt,precursor_mz,primary_annotated_name,adduct,datafile:neg_hela_LG1.mzML:area,datafile:neg_hela_LG5.mzML:area,datafile:neg_hela_HG3.mzML:area,datafile:neg_hela_HG6.mzML:area,datafile:neg_hela_LG2.mzML:area,datafile:neg_hela_LG3.mzML:area,datafile:neg_hela_LG6.mzML:area,datafile:neg_hela_S4.mzML:area,datafile:neg_hela_LG4.mzML:area,datafile:neg_hela_HG1.mzML:area,datafile:neg_hela_HG5.mzML:area,datafile:neg_hela_HG2.mzML:area,datafile:neg_hela_S2.mzML:area,datafile:neg_hela_S1.mzML:area,datafile:neg_hela_HG4.mzML:area,datafile:neg_hela_S3.mzML:area,datafile:neg_hela_S6.mzML:area,datafile:neg_hela_S5.mzML:area,structure_annotated_name,fragment_mz_delta,fragment_fatty_acid_pos,fragment_types,score
3409,5.975,705.28933,PG 18:1_18:2,,0.0,0.0,1770000000.0,1080000000.0,0.0,0.0,358000000.0,991000000.0,0.0,0.0,0.0,604.3956043956043,1050000000.0,1650000000.0,1810000000.0,1100000000.0,1140000000.0,0.0,"PG 18:1(11)_18:2(9,12)",-66.1902,9,aldehyde,0.1891629999999948
3622,6.105,718.47373,PG 18:1_18:2,,1060000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(11)_18:2(9,12)",-52.163199999999996,9,criegee,0.07890299999999986
3384,5.971,663.3874,PG 18:1_18:2,,0.0,0.0,0.0,598000000.0,0.0,406000000.0,0.0,0.0,474000000.0,0.0,362000000.0,0.0,344000000.0,0.0,441000000.0,0.0,0.0,0.0,"PG 18:1(6)_18:2(9,12)",-108.2276,6,aldehyde,0.18449000000001112
4151,6.425,679.3823,PG 18:1_18:2,,0.0,0.0,0.0,0.0,333000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(6)_18:2(9,12)",-92.2282,6,criegee,0.09414000000000053
3818,6.231,703.45531,PG 18:1_18:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(6)_18:2(9,12)",-68.1626,9,aldehyde,0.3828006043249719
3622,6.105,718.47373,PG 18:1_18:2,,1060000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(6)_18:2(9,12)",-52.163199999999996,9,criegee,0.07890299999999986
3388,5.972,619.2005,PG 18:1_18:2,,0.0,0.0,1490000000.0,1250000000.0,0.0,174000000.0,0.0,1050000000.0,0.0,0.0,1120000000.0,0.0,0.0,0.0,1830000000.0,1000000000.0,1180000000.0,1190000000.0,"PG 18:1(6)_18:2(9,12)",-152.32459999999998,12,aldehyde,0.19328000000000536
3377,5.97,635.35625,PG 18:1_18:2,,0.0,0.0,0.0,0.0,0.0,0.0,199000000.0,0.0,123000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(6)_18:2(9,12)",-136.32519999999997,12,criegee,0.17804499999999662
4151,6.425,679.3823,PG 18:1_18:2,,0.0,0.0,0.0,0.0,333000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(9)_18:2(9,12)",-92.2282,6,criegee,0.09414000000000053
3818,6.231,703.45531,PG 18:1_18:2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(9)_18:2(9,12)",-68.1626,9,aldehyde,0.3828006043249719
3384,5.971,663.3874,PG 18:1_18:2,,0.0,0.0,0.0,598000000.0,0.0,406000000.0,0.0,0.0,474000000.0,0.0,362000000.0,0.0,344000000.0,0.0,441000000.0,0.0,0.0,0.0,"PG 18:1(9)_18:2(9,12)",-108.2276,9,criegee,0.18449000000001112
3381,5.97,883.53402,PI 18:1_20:4,[M-H]-,,478939.8710451342,639827.7661795409,576108.5247653209,495042.0940513883,433726.4921833271,501110.67895254196,1001471.6713931417,453420.57498823584,,555047.5942951821,973478.259531933,1051900.0675219444,1217263.4162276718,806740.7369261273,1065375.434767783,1090902.3929269307,1016606.4981949459,"PI 18:1(9)_20:4(5,8,11,14)",0.0,0,substrate,0.2695857040426112
3381,5.97,883.53402,PI 18:1_20:4,[M-H]-,,379628.8798920378,445919.2327766179,399126.1543158055,375544.59634941706,339021.5805543819,386201.44403821544,726149.7788578891,349178.74829139316,,396091.58246970526,700292.3649162102,771659.0141796084,894591.0963849139,563887.2724463785,770081.1566527996,793163.9811641093,738176.8953068592,"PI 18:1(11)_20:4(5,8,11,14)",0.0,0,substrate,0.2552242516615608
3381,5.97,883.53402,PI 18:1_20:4,[M-H]-,,411431.249062828,574253.0010438414,524765.3209188735,429413.30959919456,377251.92726229096,432687.8770092427,932378.549748969,397400.67672037106,,508860.8232351126,896229.3755518569,986440.9182984469,1138145.4873874146,739371.9906274943,994543.4085794177,1015933.6259089598,945216.606498195,"PI 18:1(6)_20:4(5,8,11,14)",0.0,0,substrate,0.2486579896731395
3399,5.973,735.3724,PI 18:1_20:4,,0.0,8.031496062992126,16.08433734939759,16.666666666666664,8.307692307692308,8.782608695652174,8.93939393939394,9.285714285714286,8.916666666666668,0.0,16.36986301369863,11.167315175097277,9.03914590747331,9.569230769230769,15.592417061611375,8.798586572438163,9.310344827586208,9.62962962962963,"PI 18:1(11)_20:4(5,8,11,14)",-148.29259999999996,6,aldehyde,0.3079424236979279
3264,5.901,751.40239,PI 18:1_20:4,,0.0,3.6692913385826773,2.0542168674698797,0.0,2.792307692307692,3.5130434782608697,3.6969696969696972,0.9661654135338346,4.208333333333333,0.0,1.2876712328767124,1.1361867704280155,1.1494661921708185,1.083076923076923,1.6255924170616114,1.1413427561837455,1.2655172413793103,1.3703703703703705,"PI 18:1(11)_20:4(5,8,11,14)",-132.29319999999996,6,criegee,0.26996791224051053
3394,5.972,695.34105,PI 18:1_20:4,,0.0,6.795275590551181,16.80722891566265,15.733333333333333,7.846153846153846,7.408695652173913,7.575757575757576,8.38345864661654,7.758333333333334,0.0,14.04109589041096,10.350194552529182,8.185053380782918,8.707692307692309,16.113744075829384,8.551236749116606,8.517241379310345,8.814814814814815,"PI 18:1(11)_20:4(5,8,11,14)",-188.35759999999993,7,aldehyde,0.2887503826126697
3406,5.974,775.40355,PI 18:1_20:4,,0.0,8.818897637795276,14.698795180722893,14.133333333333335,8.153846153846153,8.54782608695652,7.515151515151515,8.157894736842106,8.416666666666666,0.0,12.73972602739726,10.116731517509727,8.113879003558718,8.615384615384615,14.739336492890995,8.33922261484099,8.275862068965518,8.333333333333332,"PI 18:1(11)_20:4(5,8,11,14)",-108.2276,9,aldehyde,0.33251699125372514
3400,5.973,791.39793,PI 18:1_20:4,,0.0,0.9921259842519684,1.6867469879518073,1.2733333333333332,1.1307692307692307,0.9739130434782608,1.0303030303030303,1.1127819548872182,1.0250000000000001,0.0,1.2054794520547945,1.299610894941634,1.1601423487544484,1.2215384615384617,1.2938388625592416,1.1060070671378093,1.2103448275862068,1.211111111111111,"PI 18:1(11)_20:4(5,8,11,14)",-92.2282,9,criegee,0.19018900000000658
3323,5.947,801.41959,PI 18:1_20:4,,0.0,4.283464566929133,4.765060240963855,4.88,3.6076923076923078,4.104347826086956,3.9924242424242427,2.8947368421052633,4.091666666666667,0.0,5.027397260273973,3.3735408560311284,2.775800711743772,3.0,5.0710900473933656,2.664310954063604,2.9551724137931035,3.077777777777778,"PI 18:1(11)_20:4(5,8,11,14)",-82.1896,12,aldehyde,0.18788300000000435
3386,5.971,815.43512,PI 18:1_20:4,,0.0,7.015748031496064,14.216867469879519,13.533333333333333,7.769230769230768,7.356521739130435,7.439393939393939,8.233082706766917,7.116666666666667,0.0,12.945205479452055,9.610894941634243,8.327402135231317,8.830769230769231,15.118483412322275,8.409893992932863,8.275862068965518,8.62962962962963,"PI 18:1(11)_20:4(5,8,11,14)",-68.1626,12,criegee,0.33672955514919223
3334,5.953,817.41177,PI 18:1_20:4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22092307692307694,0.0,0.0,0.0,0.0,"PI 18:1(11)_20:4(5,8,11,14)",-66.1902,15,aldehyde,0.1898050000000005
3408,5.974,831.43048,PI 18:1_20:4,,0.0,0.0,0.8674698795180723,0.88,0.5446153846153846,0.45130434782608697,0.47954545454545455,0.7443609022556391,0.6224999999999999,0.0,0.5041095890410959,0.8521400778210116,0.708185053380783,0.7323076923076923,0.8199052132701421,0.0,0.6827586206896552,0.6518518518518518,"PI 18:1(11)_20:4(5,8,11,14)",-52.163199999999996,15,criegee,0.19323400000001048
3278,5.916,731.36,PI 18:1_20:4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7054794520547946,0.0,0.0,0.5507692307692308,0.0,0.4028268551236749,0.0,0.0,"PI 18:1(6)_20:4(5,8,11,14)",-152.32459999999998,6,aldehyde,0.1741420000000124
3399,5.973,735.3724,PI 18:1_20:4,,0.0,8.031496062992126,16.08433734939759,16.666666666666664,8.307692307692308,8.782608695652174,8.93939393939394,9.285714285714286,8.916666666666668,0.0,16.36986301369863,11.167315175097277,9.03914590747331,9.569230769230769,15.592417061611375,8.798586572438163,9.310344827586208,9.62962962962963,"PI 18:1(6)_20:4(5,8,11,14)",-148.29259999999996,6,criegee,0.3079424236979279
2931,5.623,747.5087,PI 18:1_20:4,,0.0,2.866141732283465,0.0,0.0,1.7615384615384615,2.5304347826086957,2.242424242424242,0.34248120300751883,2.158333333333333,0.0,0.0,0.27976653696498055,0.4483985765124555,0.24953846153846154,0.0,0.0,0.42068965517241375,0.46666666666666673,"PI 18:1(6)_20:4(5,8,11,14)",-136.32519999999997,9,aldehyde,0.1845420350437308
3264,5.901,751.40239,PI 18:1_20:4,,0.0,3.6692913385826773,2.0542168674698797,0.0,2.792307692307692,3.5130434782608697,3.6969696969696972,0.9661654135338346,4.208333333333333,0.0,1.2876712328767124,1.1361867704280155,1.1494661921708185,1.083076923076923,1.6255924170616114,1.1413427561837455,1.2655172413793103,1.3703703703703705,"PI 18:1(6)_20:4(5,8,11,14)",-132.29319999999996,9,criegee,0.26996791224051053
3406,5.974,775.40355,PI 18:1_20:4,,0.0,8.818897637795276,14.698795180722893,14.133333333333335,8.153846153846153,8.54782608695652,7.515151515151515,8.157894736842106,8.416666666666666,0.0,12.73972602739726,10.116731517509727,8.113879003558718,8.615384615384615,14.739336492890995,8.33922261484099,8.275862068965518,8.333333333333332,"PI 18:1(6)_20:4(5,8,11,14)",-108.2276,12,aldehyde,0.33251699125372514
3400,5.973,791.39793,PI 18:1_20:4,,0.0,0.9921259842519684,1.6867469879518073,1.2733333333333332,1.1307692307692307,0.9739130434782608,1.0303030303030303,1.1127819548872182,1.0250000000000001,0.0,1.2054794520547945,1.299610894941634,1.1601423487544484,1.2215384615384617,1.2938388625592416,1.1060070671378093,1.2103448275862068,1.211111111111111,"PI 18:1(6)_20:4(5,8,11,14)",-92.2282,12,criegee,0.19018900000000658
3386,5.971,815.43512,PI 18:1_20:4,,0.0,7.015748031496064,14.216867469879519,13.533333333333333,7.769230769230768,7.356521739130435,7.439393939393939,8.233082706766917,7.116666666666667,0.0,12.945205479452055,9.610894941634243,8.327402135231317,8.830769230769231,15.118483412322275,8.409893992932863,8.275862068965518,8.62962962962963,"PI 18:1(6)_20:4(5,8,11,14)",-68.1626,15,aldehyde,0.33672955514919223
3408,5.974,831.43048,PI 18:1_20:4,,0.0,0.0,0.8674698795180723,0.88,0.5446153846153846,0.45130434782608697,0.47954545454545455,0.7443609022556391,0.6224999999999999,0.0,0.5041095890410959,0.8521400778210116,0.708185053380783,0.7323076923076923,0.8199052132701421,0.0,0.6827586206896552,0.6518518518518518,"PI 18:1(6)_20:4(5,8,11,14)",-52.163199999999996,15,criegee,0.19323400000001048
3399,5.973,735.3724,PI 18:1_20:4,,0.0,8.031496062992126,16.08433734939759,16.666666666666664,8.307692307692308,8.782608695652174,8.93939393939394,9.285714285714286,8.916666666666668,0.0,16.36986301369863,11.167315175097277,9.03914590747331,9.569230769230769,15.592417061611375,8.798586572438163,9.310344827586208,9.62962962962963,"PI 18:1(9)_20:4(5,8,11,14)",-148.29259999999996,6,aldehyde,0.3079424236979279
3264,5.901,751.40239,PI 18:1_20:4,,0.0,3.6692913385826773,2.0542168674698797,0.0,2.792307692307692,3.5130434782608697,3.6969696969696972,0.9661654135338346,4.208333333333333,0.0,1.2876712328767124,1.1361867704280155,1.1494661921708185,1.083076923076923,1.6255924170616114,1.1413427561837455,1.2655172413793103,1.3703703703703705,"PI 18:1(9)_20:4(5,8,11,14)",-132.29319999999996,6,criegee,0.26996791224051053
3445,5.984,773.38806,PI 18:1_20:4,,0.0,3.6929133858267718,7.168674698795181,6.033333333333333,3.9461538461538463,4.078260869565217,4.075757575757575,4.43609022556391,4.391666666666667,0.0,6.541095890410959,5.36964980544747,4.377224199288256,4.7384615384615385,7.251184834123222,4.452296819787986,4.620689655172414,4.777777777777778,"PI 18:1(9)_20:4(5,8,11,14)",-110.24359999999999,9,aldehyde,0.2891171171564128
3406,5.974,775.40355,PI 18:1_20:4,,0.0,8.818897637795276,14.698795180722893,14.133333333333335,8.153846153846153,8.54782608695652,7.515151515151515,8.157894736842106,8.416666666666666,0.0,12.73972602739726,10.116731517509727,8.113879003558718,8.615384615384615,14.739336492890995,8.33922261484099,8.275862068965518,8.333333333333332,"PI 18:1(9)_20:4(5,8,11,14)",-108.2276,9,criegee,0.33251699125372514
3235,5.888,789.41943,PI 18:1_20:4,,0.0,1.8031496062992127,7.1084337349397595,8.6,2.1846153846153844,2.0782608695652174,1.9393939393939394,4.097744360902256,2.25,0.0,7.191780821917808,4.552529182879377,4.128113879003559,4.461538461538462,8.056872037914692,4.169611307420495,4.068965517241379,4.185185185185185,"PI 18:1(9)_20:4(5,8,11,14)",-94.24419999999999,12,aldehyde,0.23698863284310367
3400,5.973,791.39793,PI 18:1_20:4,,0.0,0.9921259842519684,1.6867469879518073,1.2733333333333332,1.1307692307692307,0.9739130434782608,1.0303030303030303,1.1127819548872182,1.0250000000000001,0.0,1.2054794520547945,1.299610894941634,1.1601423487544484,1.2215384615384617,1.2938388625592416,1.1060070671378093,1.2103448275862068,1.211111111111111,"PI 18:1(9)_20:4(5,8,11,14)",-92.2282,12,criegee,0.19018900000000658
3386,5.971,815.43512,PI 18:1_20:4,,0.0,7.015748031496064,14.216867469879519,13.533333333333333,7.769230769230768,7.356521739130435,7.439393939393939,8.233082706766917,7.116666666666667,0.0,12.945205479452055,9.610894941634243,8.327402135231317,8.830769230769231,15.118483412322275,8.409893992932863,8.275862068965518,8.62962962962963,"PI 18:1(9)_20:4(5,8,11,14)",-68.1626,15,aldehyde,0.33672955514919223
3408,5.974,831.43048,PI 18:1_20:4,,0.0,0.0,0.8674698795180723,0.88,0.5446153846153846,0.45130434782608697,0.47954545454545455,0.7443609022556391,0.6224999999999999,0.0,0.5041095890410959,0.8521400778210116,0.708185053380783,0.7323076923076923,0.8199052132701421,0.0,0.6827586206896552,0.6518518518518518,"PI 18:1(9)_20:4(5,8,11,14)",-52.163199999999996,15,criegee,0.19323400000001048
3420,5.975,797.53336,PG 18:1_20:3,[M-H]-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.5923061266029,0.0,708.1709513672835,0.0,0.0,"PG 18:1(9)_20:3(11,14,17)",0.0,0,substrate,0.35196348490866447
3420,5.975,797.53336,PG 18:1_20:3,[M-H]-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.5923061266029,0.0,708.1709513672835,0.0,0.0,"PG 18:1(9)_20:3(8,11,14)",0.0,0,substrate,0.2725505903831089
3420,5.975,797.53336,PG 18:1_20:3,[M-H]-,0.0,8790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3388.815387746794,0.0,3353.6580972654333,0.0,0.0,"PG 18:1(6)_20:3(11,14,17)",0.0,0,substrate,0.26362039985760527
3716,6.17,691.41866,PG 18:1_20:3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532000000.0,577000000.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(6)_20:3(11,14,17)",-106.21159999999999,3,aldehyde,0.15130999999999944
3278,5.916,731.36,PG 18:1_20:3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030000000.0,0.0,0.0,377.63713080168776,0.0,238.99371069182388,0.0,0.0,"PG 18:1(6)_20:3(11,14,17)",-66.1466,6,aldehyde,0.1855240000000034
4164,6.433,747.50886,PG 18:1_20:3,,1060000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(6)_20:3(11,14,17)",-50.147200000000005,6,criegee,0.40062249344327794
3030,5.72,770.50329,PG 18:1_20:3,,0.0,0.0,0.0,576000000.0,549000000.0,0.0,787000000.0,800000000.0,0.0,0.0,0.0,563000000.0,674000000.0,145.7805907172996,0.0,331.2368972746331,0.0,1380000000.0,"PG 18:1(6)_20:3(11,14,17)",-26.081599999999995,9,aldehyde,0.353796017105047
3552,6.054,788.34776,PG 18:1_20:3,,0.0,0.0,0.0,0.0,0.0,0.0,195000000.0,0.0,0.0,0.0,0.0,0.0,0.0,67.51054852320675,0.0,0.0,0.0,0.0,"PG 18:1(6)_20:3(11,14,17)",-10.082199999999995,9,criegee,0.33065888859729636
3180,5.856,661.37205,PG 18:1_20:3,,0.0,0.0,0.0,0.0,0.0,0.0,656000000.0,0.0,689000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(6)_20:3(11,14,17)",-136.32519999999997,12,criegee,0.15981100000000764
3818,6.231,703.45531,PG 18:1_20:3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(9)_20:3(11,14,17)",-94.24419999999999,3,aldehyde,0.4892160253976977
3278,5.916,731.36,PG 18:1_20:3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030000000.0,0.0,0.0,377.63713080168776,0.0,238.99371069182388,0.0,0.0,"PG 18:1(9)_20:3(11,14,17)",-66.1466,6,aldehyde,0.1855240000000034
4164,6.433,747.50886,PG 18:1_20:3,,1060000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(9)_20:3(11,14,17)",-50.147200000000005,6,criegee,0.40062249344327794
3030,5.72,770.50329,PG 18:1_20:3,,0.0,0.0,0.0,576000000.0,549000000.0,0.0,787000000.0,800000000.0,0.0,0.0,0.0,563000000.0,674000000.0,145.7805907172996,0.0,331.2368972746331,0.0,1380000000.0,"PG 18:1(9)_20:3(11,14,17)",-26.081599999999995,9,aldehyde,0.353796017105047
3552,6.054,788.34776,PG 18:1_20:3,,0.0,0.0,0.0,0.0,0.0,0.0,195000000.0,0.0,0.0,0.0,0.0,0.0,0.0,67.51054852320675,0.0,0.0,0.0,0.0,"PG 18:1(9)_20:3(11,14,17)",-10.082199999999995,9,criegee,0.33065888859729636
3286,5.921,687.26323,PG 18:1_20:3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608000000.0,0.0,0.0,0.0,805000000.0,110.062893081761,0.0,0.0,"PG 18:1(9)_20:3(8,11,14)",-110.24359999999999,6,aldehyde,0.18654700000000216
3159,5.825,689.40313,PG 18:1_20:3,,0.0,259.3856655290102,969000000.0,0.0,1490000000.0,2160000000.0,2450000000.0,0.0,1750000000.0,0.0,0.0,398000000.0,519000000.0,0.0,0.0,116.56184486373165,0.0,0.0,"PG 18:1(9)_20:3(8,11,14)",-108.2276,6,criegee,0.16026299999999322
3818,6.231,703.45531,PG 18:1_20:3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(9)_20:3(8,11,14)",-94.24419999999999,9,aldehyde,0.4892160253976977
3409,5.975,705.28933,PG 18:1_20:3,,0.0,0.0,1770000000.0,1080000000.0,0.0,0.0,358000000.0,991000000.0,0.0,0.0,0.0,1100000000.0,1050000000.0,348.1012658227848,1810000000.0,230.60796645702305,1140000000.0,0.0,"PG 18:1(9)_20:3(8,11,14)",-92.2282,9,criegee,0.19841699999999493
3393,5.972,729.34667,PG 18:1_20:3,,0.0,497.15585893060296,13300000000.0,11800000000.0,4570000000.0,3330000000.0,4780000000.0,10500000000.0,3830000000.0,0.0,10500000000.0,10900000000.0,9370000000.0,2616.0337552742612,17900000000.0,2243.186582809224,11200000000.0,11900000000.0,"PG 18:1(9)_20:3(8,11,14)",-68.1626,12,aldehyde,0.2962653283739543
3906,6.291,745.50213,PG 18:1_20:3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PG 18:1(9)_20:3(8,11,14)",-52.163199999999996,12,criegee,0.3045951885270112
3412,5.975,881.51861,PI 16:0_22:6,[M-H]-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8250.0,0.0,0.0,"PI 16:0_22:6(4,7,10,13,16,19)",0.0,0,substrate,0.27609058229618827
2988,5.682,655.30988,PI 16:0_22:6,,0.0,1150000000.0,8520000000.0,5860000000.0,1140000000.0,1110000000.0,1290000000.0,6960000000.0,1400000000.0,0.0,5760000000.0,7350000000.0,6500000000.0,8470000000.0,10200000000.0,947.8787878787879,7490000000.0,7210000000.0,"PI 16:0_22:6(4,7,10,13,16,19)",-226.40659999999988,3,aldehyde,0.1808739901944802
3829,6.237,670.41308,PI 16:0_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000000.0,0.0,434000000.0,0.0,0.0,0.0,0.0,"PI 16:0_22:6(4,7,10,13,16,19)",-210.40719999999988,3,criegee,0.44932046739956044
3932,6.304,695.42547,PI 16:0_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020000000.0,0.0,0.0,0.0,"PI 16:0_22:6(4,7,10,13,16,19)",-186.34159999999991,6,aldehyde,0.28465042139896685
3849,6.257,710.50954,PI 16:0_22:6,,0.0,0.0,1170000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460000000.0,0.0,0.0,0.0,1340000000.0,0.0,0.0,0.0,"PI 16:0_22:6(4,7,10,13,16,19)",-170.3421999999999,6,criegee,0.28329311608376795
3848,6.257,735.51194,PI 16:0_22:6,,0.0,0.0,0.0,0.0,0.0,461000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PI 16:0_22:6(4,7,10,13,16,19)",-146.27659999999997,9,aldehyde,0.34057575146486485
3264,5.901,751.40239,PI 16:0_22:6,,0.0,4660000000.0,3410000000.0,0.0,3630000000.0,4040000000.0,4880000000.0,2570000000.0,5050000000.0,0.0,1880000000.0,2920000000.0,3230000000.0,3520000000.0,3430000000.0,391.5151515151515,3670000000.0,3700000000.0,"PI 16:0_22:6(4,7,10,13,16,19)",-130.27719999999997,9,criegee,0.2159142350626934
3406,5.974,775.40355,PI 16:0_22:6,,0.0,11200000000.0,24400000000.0,21200000000.0,10600000000.0,9830000000.0,9920000000.0,21700000000.0,10100000000.0,0.0,18600000000.0,26000000000.0,22800000000.0,28000000000.0,31100000000.0,2860.6060606060605,24000000000.0,22500000000.0,"PI 16:0_22:6(4,7,10,13,16,19)",-106.21159999999999,12,aldehyde,0.25058407822754936
3400,5.973,791.39793,PI 16:0_22:6,,0.0,1260000000.0,2800000000.0,1910000000.0,1470000000.0,1120000000.0,1360000000.0,2960000000.0,1230000000.0,0.0,1760000000.0,3340000000.0,3260000000.0,3970000000.0,2730000000.0,379.3939393939394,3510000000.0,3270000000.0,"PI 16:0_22:6(4,7,10,13,16,19)",-90.2122,12,criegee,0.1904479999999941
3386,5.971,815.43512,PI 16:0_22:6,,0.0,8910000000.0,23600000000.0,20300000000.0,10100000000.0,8460000000.0,9820000000.0,21900000000.0,8540000000.0,0.0,18900000000.0,24700000000.0,23400000000.0,28700000000.0,31900000000.0,2884.848484848485,24000000000.0,23300000000.0,"PI 16:0_22:6(4,7,10,13,16,19)",-66.1466,15,aldehyde,0.2638727716770947
3585,6.078,831.50209,PI 16:0_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PI 16:0_22:6(4,7,10,13,16,19)",-50.147200000000005,15,criegee,0.5211031736886864
3397,5.972,855.50209,PI 16:0_22:6,,813000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PI 16:0_22:6(4,7,10,13,16,19)",-26.081599999999995,18,aldehyde,0.2981439823566031
2911,5.604,870.52148,PI 16:0_22:6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110000000.0,0.0,0.0,0.0,1070000000.0,1010000000.0,1390000000.0,748000000.0,149.0909090909091,1010000000.0,910000000.0,"PI 16:0_22:6(4,7,10,13,16,19)",-10.082199999999995,18,criegee,0.03430699999999742
3474,5.996,909.55055,PI 18:1_22:5,[M-H]-,,21203.333505741182,17976.457554852925,11726.360786548874,17948.936170212764,16107.16143634091,20956.86274509804,31441.49990986118,20681.285718047984,,13818.884964456567,28306.22995877233,31754.2550374347,38612.80502536844,19749.4967705799,29811.334489996483,31439.757073715562,27908.231630029335,"PI 18:1(9)_22:5(4,7,10,13,16)",0.0,0,substrate,0.2169006892619676
3474,5.996,909.55055,PI 18:1_22:5,[M-H]-,,32340.307230785147,33032.27699530517,20199.088059276146,29659.574468085106,24346.991858933216,30119.085286926507,55520.410002832934,28394.35358563114,,24185.094111861225,49243.014200641315,55958.978309540435,64223.976805991784,34165.768146890485,54279.1278921634,54550.91213700671,48066.369705090605,"PI 18:1(9)_22:5(7,10,13,16,19)",0.0,0,substrate,0.21133607167665852
3474,5.996,909.55055,PI 18:1_22:5,[M-H]-,,17956.359263473674,22091.265449841907,14674.55115417498,17191.48936170213,12645.846704725873,15724.051967975454,37038.09008730588,15024.360696320877,,16896.02092368221,32450.75584058634,40286.76665302487,44163.21816863977,21784.735082529623,37909.53761784011,37009.33078927774,33025.39866488007,"PI 18:1(6)_22:5(4,7,10,13,16)",0.0,0,substrate,0.20466300096413162
3600,6.09,737.47279,PI 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.34610303830912,0.0,0.0,0.0,"PI 18:1(6)_22:5(4,7,10,13,16)",-172.35819999999993,6,criegee,0.15315600000001162
